0,1,Males,Ethnicity
Treasure Island,"['Christian Bale', ' Charlton Heston']",['Christian Bale'],"['English', 'Channel', 'Islander', 'Guernsey', 'German']"
Tremors,"['Kevin Bacon', ' Fred Ward', ' Finn Carter', ' Michael Gross', ' Reba McEntire']",['Kevin Bacon'],"['English', 'German', 'Irish']"
Troll 2,[''],[],
Troll 3,[''],[],
Trust,['Adrienne Shelley'],[],
Tune in Tomorrow,"['Barbara Hershey', ' Peter Falk', ' Keanu Reeves']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
Twisted Obsession,"['Jeff Goldblum', ' Miranda Richardson']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
The Two Jakes,"['Jack Nicholson', ' Harvey Keitel', ' Meg Tilly', ' Madeleine Stowe', ' Eli Wallach', ' Ruben Blades', ' Perry Lopez', ' Richard Farnsworth']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
"Welcome Home, Roxy Carmichael","['Winona Ryder', ' Jeff Daniels']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
When You Remember Me,"['Kevin Spacey', ' Fred Savage']",['Kevin Spacey'],"['Swedish', 'English', 'Welsh']"
Where the Heart Is,"['Dabney Coleman', ' Uma Thurman', ' Crispin Glover', ' Suzy Amis']",['Crispin Glover'],"['Bohemian', 'Czech25', 'Swedish25', 'German125', 'English']"
White Hunter Black Heart,"['Clint Eastwood', ' Jeff Fahey']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
White Palace,"['James Spader', ' Susan Sarandon']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
White Room,"['Kate Nelligan', ' Margot Kidder']",[],
Why Me?,"['Christopher Lambert', ' Christopher Lloyd']",['Christopher Lambert'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish', 'Belgian', 'Flemish', 'Dutch', 'French', 'Italian']"
Wild Orchid,"['Mickey Rourke', ' Carre Otis', ' Jacqueline Bisset']",[],
Wild at Heart,"['Nicolas Cage', ' Laura Dern', ' Diane Ladd', ' Willem Dafoe', ' Harry Dean Stanton', ' Isabella Rossellini']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Witchcraft II: The Temptress,['Delia Sheppard'],[],
The Witches,"['Anjelica Huston', ' Mai Zetterling']",[],
Without You I'm Nothing,['Sandra Bernhard'],[],
