0,1,Males,Ethnicity
Serpent of the Nile,"['Rhonda Fleming', ' Raymond Burr', ' William Lundigan']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
Shadows of Tombstone,"['Rex Allen', ' Jeanne Cooper']",['Rex Allen'],
Shane,"['Alan Ladd', ' Van Heflin', ' Jean Arthur', ' Brandon De Wilde', ' Jack Palance', ' Ben Johnson']",['Alan Ladd'],"['English', 'Irish']"
Shark River,"['Steve Cochran', ' Carole Mathews']",['Steve Cochran'],
She's Back on Broadway,"['Virginia Mayo', ' Gene Nelson', ' Steve Cochran']",['Gene Nelson'],
The Silver Whip,"['Dale Robertson', ' Rory Calhoun']",['Dale Robertson'],
Sins of Jezebel,"['Paulette Goddard', ' George Nader', ' Margia Dean']",['George Nader'],
Siren of Bagdad,"['Paul Henreid', ' Patricia Medina']",['Paul Henreid'],"['Jewish', 'Austrian']"
Sky Commando,"['Dan Duryea', ' Frances Gifford']",['Dan Duryea'],
Slaves of Babylon,"['Richard Conte', ' Linda Christian']",['Richard Conte'],['Italian']
A Slight Case of Larceny,"['Mickey Rooney', ' Elaine Stewart']",[],
Small Town Girl,"['Jane Powell', ' Farley Granger', ' Ann Miller']",['Farley Granger'],"['English', 'Dutch']"
So Big!,"['Jane Wyman', ' Sterling Hayden', ' Steve Forrest', ' Nancy Olson', ' Martha Hyer']",['Sterling Hayden'],
Sombrero,"['Ricardo Montalban', ' Pier Angeli']",['Ricardo Montalban'],"['Spanish', 'Castilian', 'Galician']"
Son of Belle Starr,"['Keith Larsen', ' Dona Drake', ' Peggie Castle']",['Keith Larsen'],
So This Is Love,"['Kathryn Grayson', ' Merv Griffin']",['Merv Griffin'],"['Irish', 'English']"
South of Algiers,"['Van Heflin', ' Wanda Hendrix']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
South Sea Woman,"['Burt Lancaster', ' Virginia Mayo', ' Chuck Connors']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Spaceways,"['Howard Duff', ' Eva Bartók']",['Howard Duff'],
Split Second,"['Stephen McNally', ' Alexis Smith', ' Jan Sterling']",['Stephen McNally'],
Stalag 17,"['William Holden', ' Don Taylor', ' Otto Preminger', ' Harvey Lembeck', ' Robert Strauss', ' Peter Graves']",['William Holden'],"['English', 'Irish', 'French']"
The Stand at Apache River,"['Stephen McNally', ' Julie Adams']",['Stephen McNally'],
The Stars Are Singing,"['Rosemary Clooney', ' Anna Maria Alberghetti']",[],
Star of Texas,"['Wayne Morris', ' Paul Fix']",['Wayne Morris'],
The Steel Lady,"['Rod Cameron', ' Tab Hunter', ' John Dehner']",['Rod Cameron'],
The Story of Three Loves,"['Pier Angeli', ' Kirk Douglas', ' Leslie Caron', ' Ethel Barrymore', ' James Mason', ' Farley Granger', ' Ricky Nelson']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
The Stranger Wore a Gun,"['Randolph Scott', ' Claire Trevor', ' Joan Weldon']",['Randolph Scott'],
The Sun Shines Bright,"['Charles Winninger', ' Arleen Whelan', ' Stepin Fetchit']",['Charles Winninger'],
Sweethearts on Parade,"['Ray Middleton', ' Lucille Norman']",['Ray Middleton'],
The Sword and the Rose,"['Glynis Johns', ' Richard Todd', ' James Robertson Justice']",['Richard Todd'],
Sword of Venus,"['Robert Clarke', "" Dan O'Herlihy""]",['Robert Clarke'],
The System,"['Frank Lovejoy', ' Joan Weldon', ' Robert Arthur']",['Frank Lovejoy'],
Take Me to Town,"['Sterling Hayden', ' Ann Sheridan']",['Sterling Hayden'],
Take the High Ground!,"['Richard Widmark', ' Karl Malden', ' Russ Tamblyn']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
The Tall Texan,"['Lloyd Bridges', ' Lee J. Cobb', ' Marie Windsor', ' Luther Adler']",['Lloyd Bridges'],
Tangier Incident,"['George Brent', ' Mari Aldon']",['George Brent'],
Target Hong Kong,"['Richard Denning', ' Nancy Gates']",['Richard Denning'],
Tarzan and the She-Devil,"['Lex Barker', ' Joyce MacKenzie', ' Tom Conway']",['Lex Barker'],
Taxi,"['Dan Dailey', ' Constance Smith']",['Dan Dailey'],
Terminal Station,"['Jennifer Jones', ' Montgomery Clift']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
Terror Street,"['Dan Duryea', ' Elsie Albiin']",['Dan Duryea'],
Texas Bad Man,"['Wayne Morris', ' Elaine Riley']",['Wayne Morris'],
That Man from Tangier,"['Roland Young', ' Nancy Coleman']",['Roland Young'],
Those Redheads from Seattle,"['Rhonda Fleming', ' Gene Barry', ' Agnes Moorehead', ' Teresa Brewer']",['Gene Barry'],"['Ashkenazi', 'Jewish']"
Three Sailors and a Girl,"['Jane Powell', ' Gordon MacRae']",['Gordon MacRae'],
Thunder Bay,"['James Stewart', ' Dan Duryea', ' Joanne Dru']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Thunder Over the Plains,"['Randolph Scott', ' Lex Barker', ' Phyllis Kirk']",['Randolph Scott'],
Thy Neighbor's Wife,"['Cleo Moore', ' Hugo Haas', ' Kathleen Hughes']",['Hugo Haas'],
Time Bomb,"['Glenn Ford', ' Anne Vernon']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Titanic,"['Barbara Stanwyck', ' Clifton Webb', ' Robert Wagner', ' Thelma Ritter', ' Richard Basehart']",['Clifton Webb'],
Tonight We Sing,"['David Wayne', ' Anne Bancroft']",['David Wayne'],
Topeka,"['Wild Bill Elliott', ' Phyllis Coates']",['Wild Bill Elliott'],
Torch Song,"['Joan Crawford', ' Michael Wilding', ' Gig Young']",['Michael Wilding'],
Trail Blazers,"['Alan Hale Jr.', ' Lyle Talbot']",['Alan Hale Jr.'],
Treasure of the Golden Condor,"['Cornel Wilde', ' Constance Smith', ' Finlay Currie']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Tropic Zone,"['Ronald Reagan', ' Rhonda Fleming']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Trouble Along the Way,"['John Wayne', ' Donna Reed']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Tumbleweed,"['Audie Murphy', ' Lori Nelson']",[],
The Twonky,"['Hans Conreid', ' Gloria Blondell']",['Hans Conreid'],
Valley of the Head Hunters,"['Johnny Weissmuller', ' Christine Larson']",['Johnny Weissmuller'],['German']
The Vanquished,"['John Payne', ' Jan Sterling', ' Coleen Gray']",['John Payne'],
The Veils of Bagdad,"['Victor Mature', ' Mari Blanchard']",['Victor Mature'],"['SwissGerman', 'German']"
Vice Squad,"['Edward G. Robinson', ' Paulette Goddard']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Vicki,"['Jeanne Crain', ' Jean Peters', ' Richard Boone']",['Richard Boone'],"['Scottish', 'German', 'Welsh', 'Ashkenazi', 'Jewish']"
Vigilante Terror,"['Wild Bill Elliott', ' Mary Ellen Kay']",['Wild Bill Elliott'],
Walking My Baby Back Home,"[""Donald O'Connor"", ' Janet Leigh', ' Buddy Hackett']",['Buddy Hackett'],
War Paint,"['Robert Stack', ' Joan Taylor']",['Robert Stack'],
The War of the Worlds,"['Gene Barry', ' Ann Robinson']",['Gene Barry'],"['Ashkenazi', 'Jewish']"
White Lightning,"['Stanley Clements', ' Barbara Bestar', ' Steve Brodie']",['Stanley Clements'],
White Witch Doctor,"['Robert Mitchum', ' Susan Hayward']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Wicked Woman,"['Beverly Michaels', ' Richard Egan']",['Richard Egan'],
The Wild One,"['Marlon Brando', ' Lee Marvin']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Wings of the Hawk,"['Van Heflin', ' Julie Adams']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
Winning of the West,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
Woman They Almost Lynched,"['Audrey Totter', ' Joan Leslie']",[],
Working for Peanuts,[''],[],
Young Bess,"['Jean Simmons', ' Stewart Granger', ' Deborah Kerr', ' Charles Laughton']",['Stewart Granger'],
All My Babies,[''],[],
Baby Butch,[''],[],
Ben and Me,[''],[],
Bully for Bugs,['Looney Tunes'],['Looney Tunes'],
Cat-Tails for Two,['Looney Tunes'],['Looney Tunes'],
Catty Cornered,[''],[],
Designs on Jerry,['Tom and Jerry'],['Tom and Jerry'],
Don's Fountain of Youth,[''],[],
Duck Dodgers,['Looney Tunes'],['Looney Tunes'],
"Duck! Rabbit, Duck!",['Looney Tunes'],['Looney Tunes'],
Johann Mouse,[''],[],
Let's All Go to the Lobby,[''],[],
Life with Tom,['Tom and Jerry'],['Tom and Jerry'],
Mouse for Sale,[''],[],
Pup on a Picnic,['Tom and Jerry'],['Tom and Jerry'],
Puppy Tale,['Tom and Jerry'],['Tom and Jerry'],
The Seafarers,[''],[],
The Simple Things,['Mickey Mouse'],[],
Southern Fried Rabbit,['Bugs Bunny'],[],
Spooks!,['The Three Stooges'],['The Three Stooges'],
The Tell-Tale Heart,['narrated by James Mason'],[],
"Toot, Whistle, Plunk and Boom",[''],[],
