0,1,Males,Ethnicity
Mortal Kombat,"['Robin Shou', ' Linden Ashby', ' Bridgette Wilson', ' Christopher Lambert', ' Cary-Hiroyuki Tagawa', ' Talisa Soto', ' Trevor Goddard']",['Christopher Lambert'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish', 'Belgian', 'Flemish', 'Dutch', 'French', 'Italian']"
Mortal Kombat: The Journey Begins,[''],[],
Mr. Holland's Opus,"['Richard Dreyfuss', ' Glenne Headly', ' Jay Thomas', ' Olympia Dukakis', ' Terrence Howard', ' Alicia Witt']",['Richard Dreyfuss'],"['Ashkenazi', 'Jewish']"
Multi-Facial,['Vin Diesel'],['Vin Diesel'],"['Scottish', 'English', 'German', 'Irish', 'Austrianbiological', 'AfricanAmerican']"
Murder in the First,"['Kevin Bacon', ' Christian Slater', ' Gary Oldman', ' Embeth Davidtz']",['Kevin Bacon'],"['English', 'German', 'Irish']"
My Antonia,"['Jason Robards', ' Eva Marie Saint', ' Neil Patrick Harris']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
My Family,"['Jimmy Smits', ' Esai Morales', ' Edward James Olmos']",['Jimmy Smits'],"['Puerto', 'Rican']"
National Lampoon's Senior Trip,"['Matt Frewer', ' Tara Strong']",['Matt Frewer'],
The Nature of the Beast,"['Eric Roberts', ' Lance Henriksen']",['Eric Roberts'],"['English', 'German', 'Swedish', 'Irish', 'Scottish', 'Welsh', 'French']"
The Net,"['Sandra Bullock', ' Jeremy Northam', ' Dennis Miller']",['Jeremy Northam'],['English']
Never Talk to Strangers,"['Antonio Banderas', ' Rebecca De Mornay', ' Dennis Miller', ' Harry Dean Stanton', ' Len Cariou']",['Antonio Banderas'],['Spanish']
New Jersey Drive,"['Sharron Corley', ' Gabriel Casseus']",['Gabriel Casseus'],['AfricanHaitian']
Nick of Time,"['Johnny Depp', ' Christopher Walken', ' Charles S. Dutton', ' Roma Maffia', ' Gloria Reuben', ' Peter Strauss', ' Marsha Mason']",['Johnny Depp'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'FrenchCanadian', 'Dutch', 'Flemish', 'Belgian', 'German', 'African']"
Night Watch,"['Pierce Brosnan', ' William Devane', ' Alexandra Paul']",['Pierce Brosnan'],['Irish']
The Night and the Moment,"['Willem Dafoe', ' Lena Olin', ' Miranda Richardson']",['Willem Dafoe'],"['German', 'English', 'Irish', 'Northern', 'Irish', 'Scottish', 'SwissFrench', 'French']"
Nine Months,"['Hugh Grant', ' Julianne Moore', ' Jeff Goldblum', ' Robin Williams', ' Tom Arnold', ' Joan Cusack']",['Hugh Grant'],"['Scottish', 'English', 'Irish', 'Welsh', 'Cornish', 'Dutch', 'AfrikanerFrenchBelgian', 'Walloon']"
Nixon,"['Anthony Hopkins', ' Joan Allen', ' James Woods', ' J. T. Walsh', ' David Hyde Pierce', ' Ed Harris', ' Paul Sorvino', ' Mary Steenburgen', ' Bob Hoskins', ' Madeline Kahn']",['Anthony Hopkins'],"['Welsh', 'English']"
No Exit,['Jeff Wincott'],['Jeff Wincott'],
The Nona Tapes,['Alice in Chains'],[],
Now and Then,"['Demi Moore', ' Melanie Griffith', "" Rosie O'Donnell"", ' Rita Wilson', ' Christina Ricci', ' Thora Birch', ' Gaby Hoffmann', ' Ashleigh Aston Moore']",[],
Operation Dumbo Drop,"['Ray Liotta', ' Danny Glover', ' Denis Leary']",['Ray Liotta'],['Scottish']
Othello,"['Laurence Fishburne', ' Kenneth Branagh']",['Laurence Fishburne'],['AfricanAmerican']
The Other Woman,"['Jill Eikenberry', ' Lloyd Bridges']",['Lloyd Bridges'],
Outbreak,"['Dustin Hoffman', ' Rene Russo', ' Morgan Freeman', ' Donald Sutherland', ' Cuba Gooding  Jr.', ' Kevin Spacey', ' Patrick Dempsey']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Palookaville,"['William Forsythe', ' Frances McDormand']",['William Forsythe'],"['Italian', 'Scottish', 'English', 'Irish', 'German']"
Panther,"['Kadeem Hardison', ' Courtney B. Vance']",['Kadeem Hardison'],
Parallel Sons,['Gabriel Mann'],['Gabriel Mann'],['English']
Party Girl,"['Parker Posey', ' Liev Schreiber']",['Liev Schreiber'],"['German', 'SwissGerman', 'Danish', 'Dutch', 'English', 'French', 'Norwegian', 'BelgianFlemish', 'Scottish', 'Welsh', 'Ashkenazi', 'Jewish']"
The Passion of Darkly Noon,"['Brendan Fraser', ' Viggo Mortensen', ' Ashley Judd']",['Brendan Fraser'],"['Irish', 'Scottish', 'German', 'Czech', 'FrenchCanadian', 'English']"
Payback,"['C. Thomas Howell', ' Joan Severance', ' Marshall Bell', ' R. G. Armstrong']",['Marshall Bell'],
The Pebble and the Penguin,"['voices of Martin Short', ' Tim Curry']",['Tim Curry'],"['English', 'Irish', 'Scottish']"
The Perez Family,"['Marisa Tomei', ' Anjelica Huston', ' Alfred Molina', ' Chazz Palminteri']",['Alfred Molina'],['Italian']
A Personal Journey with Martin Scorsese Through American Movies,['Martin Scorsese'],['Martin Scorsese'],"['Italian', 'Sicilian']"
Persuasion,"['Amanda Root', ' Ciarán Hinds']",['Ciarán Hinds'],
Picture Bride,[''],[],
Piranha,"['William Katt', ' Alexandra Paul']",['William Katt'],"['English', 'ScotsIrishNorthern', 'Irish']"
Pocahontas,"['Voices of Irene Bedard', ' Mel Gibson', ' Christian Bale', ' Russell Means']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Powder,"['Sean Patrick Flanery', ' Mary Steenburgen', ' Jeff Goldblum', ' Lance Henriksen']",['Sean Patrick Flanery'],"['Cajun', 'FrenchFrenchCanadian', 'Irish', 'German', 'English']"
The Power Within,['Karen Valentine'],[],
Problem Child 3: Junior in Love,"['William Katt', ' Gilbert Gottfried', ' Jack Warden']",['William Katt'],"['English', 'ScotsIrishNorthern', 'Irish']"
Prehysteria! 3,[''],[],
The Prophecy,"['Christopher Walken', ' Elias Koteas', ' Virginia Madsen', ' Viggo Mortensen', ' Eric Stoltz']",['Christopher Walken'],"['Scottish', 'Irish']"
The Quick and the Dead,"['Sharon Stone', ' Russell Crowe', ' Gene Hackman', ' Leonardo DiCaprio']",['Russell Crowe'],"['Welsh', 'English', 'Scottish', 'Irish', 'Māori', 'Norwegian', 'Swedish', 'German', 'Italian']"
"Rack, Shack, and Benny","['Phil Vischer', ' Mike Nawrocki']",['Phil Vischer'],
Reckless,"['Mia Farrow', ' Scott Glenn', ' Mary-Louise Parker']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
Requiem,[''],[],
Restoration,"['Robert Downey Jr.', ' Meg Ryan', ' Sam Neill', ' Hugh Grant']",['Robert Downey Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Richard III,"['Ian McKellen', ' Robert Downey Jr.', ' Maggie Smith']",['Ian McKellen'],"['Scottish', 'Northern', 'Irish', 'English']"
Rob Roy,"['Liam Neeson', ' Jessica Lange', ' Tim Roth', ' John Hurt', ' Eric Stoltz']",['Liam Neeson'],['Irish']
Roommates,"['Peter Falk', ' D. B. Sweeney', ' Julianne Moore', ' Ellen Burstyn']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
Runaway Brain,['Mickey Mouse'],[],
Sabrina,"['Harrison Ford', ' Julia Ormond', ' Greg Kinnear', ' Nancy Marchand', ' Lauren Holly', ' John Wood', ' Richard Crenna', ' Angie Dickinson']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Safe,['Julianne Moore'],[],
Sahara,['Jim Belushi'],['Jim Belushi'],['Albanian']
Sailor Moon SuperS movie,[''],[],
The Scarlet Letter,"['Demi Moore', ' Gary Oldman', ' Robert Duvall', ' Joan Plowright', ' Robert Prosky']",['Gary Oldman'],"['English', 'Irish']"
Screamers,"['Peter Weller', ' Jennifer Rubin']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
Sense and Sensibility,"['Emma Thompson', ' Alan Rickman', ' Kate Winslet', ' Hugh Grant']",['Alan Rickman'],"['English', 'Irish', 'Welsh']"
Seven,"['Brad Pitt', ' Morgan Freeman', ' Kevin Spacey', ' Gwyneth Paltrow']",['Brad Pitt'],"['English', 'ScotsIrishNorthern', 'Irish', 'German', 'Scottish', 'Welsh', 'Irish', 'Swedish', 'Dutch', 'French', 'Cornish', 'Channel', 'IslanderJersey']"
The Set-Up,"['Billy Zane', ' Mia Sara', ' James Coburn']",['Billy Zane'],['Greek']
Shock Treatment,['Matthew Schultz'],['Matthew Schultz'],
Showgirls,"['Elizabeth Berkley', ' Kyle MacLachlan', ' Gina Gershon', ' Glenn Plummer', ' Robert Davi', ' Alan Rachins', ' Gina Ravera']",['Kyle MacLachlan'],"['Scottish', 'English', 'Cornish', 'German']"
Skin,[''],[],
Slam Dunk Ernest,"['Jim Varney', ' Kareem Abdul-Jabbar']",['Jim Varney'],"['English', 'Scottish', 'German', 'Dutch']"
Slave of Dreams,"['Adrian Pasdar', ' Sherilyn Fenn', ' Edward James Olmos']",['Adrian Pasdar'],"['German', 'Polish']"
Sleepstalker,['Kathryn Morris'],[],
Sleeping Beauty,"['Garry Chalk', ' Ian James Corlett', ' Terry Klassen', ' Andrea Libman']",['Garry Chalk'],
Smoke,"['Harvey Keitel', ' William Hurt', ' Stockard Channing', ' Forest Whitaker', ' Ashley Judd']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Soldier Boyz,['Michael Dudikoff'],['Michael Dudikoff'],['FrenchCanadian']
Something to Talk About,"['Julia Roberts', ' Dennis Quaid', ' Kyra Sedgwick', ' Robert Duvall', ' Gena Rowlands']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Species,"['Ben Kingsley', ' Michael Madsen', ' Forest Whitaker', ' Alfred Molina', ' Marg Helgenberger', ' Natasha Henstridge']",['Ben Kingsley'],"['Gujarati', 'Indianmaternal', 'Englishmaternal', 'Ashkenazi', 'Jewish']"
Spin,[''],[],
The Spirit of Christmas,[''],[],
The Stars Fell on Henrietta,"['Robert Duvall', ' Aidan Quinn', ' Brian Dennehy']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
Stonewall,['Guillermo Díaz'],['Guillermo Díaz'],
Strange Days,"['Ralph Fiennes', ' Angela Bassett', ' Juliette Lewis', ' Tom Sizemore', ' Michael Wincott', "" Vincent D'Onofrio""]",['Ralph Fiennes'],"['English', 'Northern', 'Irish', 'Irish', 'Scottish']"
Stuart Saves His Family,"['Al Franken', ' Laura San Giacomo', "" Vincent D'Onofrio""]",['Al Franken'],"['Ashkenazi', 'Jewish']"
Sudden Death,"['Jean-Claude Van Damme', ' Powers Boothe', ' Dorian Harewood']",['Jean-Claude Van Damme'],"['Belgian', 'Flemish', 'Jewish']"
The Surrogate,"['Alyssa Milano', ' Connie Sellecca']",[],
Tales from the Hood,"['Clarence Williams III', ' David Alan Grier']",['Clarence Williams III'],['AfricanAmerican']
Tall Tale,"['Patrick Swayze', ' Oliver Platt', ' Scott Glenn', ' Nick Stahl', ' Roger Aaron Brown', "" Catherine O'Hara""]",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
Tank Girl,"['Lori Petty', ' Malcolm McDowell', ' Ice-T', ' Naomi Watts']",['Malcolm McDowell'],"['English', 'Scottish', 'Irish']"
Theodore Rex,"['Whoopi Goldberg', ' Armin Mueller-Stahl']",['Armin Mueller-Stahl'],['German']
The Thief and the Cobbler,[''],[],
Things to Do in Denver When You're Dead,"['Andy García', ' Christopher Walken', ' Treat Williams', ' Gabrielle Anwar', ' Christopher Lloyd', ' William Forsythe', ' Jack Warden']",['Andy García'],
Three Wishes,"['Patrick Swayze', ' Mary Elizabeth Mastrantonio']",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
The Tie That Binds,"['Daryl Hannah', ' Keith Carradine', ' Moira Kelly', ' Vincent Spano']",['Daryl Hannah'],"['Scottish', 'Norwegian', 'Danish', 'Irish', 'English', 'German']"
To Die For,"['Nicole Kidman', ' Matt Dillon', ' Joaquin Phoenix', ' Illeana Douglas']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
"To Wong Foo, Thanks for Everything! Julie Newmar","['Wesley Snipes', ' Patrick Swayze', ' John Leguizamo', ' Stockard Channing', ' Chris Penn', ' Blythe Danner', ' Arliss Howard', ' Julie Newmar']",['Wesley Snipes'],['AfricanAmerican']
To the Limit,"['Anna Nicole Smith', ' Michael Nouri']",['Michael Nouri'],['Irish']
Tom and Huck,"['Jonathan Taylor Thomas', ' Brad Renfro']",['Jonathan Taylor Thomas'],"['German', 'SwissGerman', 'Portuguese', 'Irish', 'French', 'English']"
Tommy Boy,"['Chris Farley', ' David Spade', ' Rob Lowe', ' Julie Warner', ' Brian Dennehy', ' Bo Derek', ' Dan Aykroyd']",['David Spade'],"['German', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'SwissGerman', 'Dutch']"
Top Dog,['Chuck Norris'],['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
Toy Story,"['Tim Allen', ' Tom Hanks (voices)']",['Tim Allen'],"['German', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Trinity and Beyond,[''],[],
Truman,"['Gary Sinise', ' Diana Scarwid']",['Gary Sinise'],"['Italian', 'German', 'Swedish', 'English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'French']"
Two Bits,"['Jerry Barone', ' Mary Elizabeth Mastrantonio', ' Al Pacino']",['Jerry Barone'],
Under Siege 2: Dark Territory,"['Steven Seagal', ' Eric Bogosian', ' Katherine Heigl', ' Everett McGill', ' Morris Chestnut']",['Steven Seagal'],"['Jewish', 'English', 'German', 'Irish', 'Dutch']"
Underneath,['Peter Gallagher'],['Peter Gallagher'],['Irish']
Unzipped,[''],[],
The Usual Suspects,"['Stephen Baldwin', ' Gabriel Byrne', ' Benicio del Toro', ' Kevin Pollak', ' Kevin Spacey', ' Chazz Palminteri', ' Suzy Amis', ' Giancarlo Esposito', ' Pete Postlethwaite']",['Stephen Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Vampire in Brooklyn,"['Eddie Murphy', ' Angela Bassett']",['Eddie Murphy'],['AfricanAmerican']
Village of the Damned,"['Christopher Reeve', ' Kirstie Alley', ' Linda Kozlowski', ' Mark Hamill', ' Meredith Salenger', ' Michael Paré']",['Christopher Reeve'],"['English', 'Irish', 'Welsh', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'French']"
Virtuosity,"['Denzel Washington', ' Russell Crowe', ' Kelly Lynch']",['Denzel Washington'],['AfricanAmerican']
Waiting to Exhale,"['Whitney Houston', ' Angela Bassett', ' Loretta Devine', ' Lela Rochon', ' Gregory Hines', ' Dennis Haysbert', ' Michael Beach']",['Gregory Hines'],"['AfricanAmerican', 'AfricanTrinidadian', 'AfricanKittian', 'Welsh', 'Portuguese', 'English', 'Irish']"
A Walk in the Clouds,"['Keanu Reeves', ' Aitana Sánchez-Gijón', ' Anthony Quinn', ' Giancarlo Giannini']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
The Walking Dead,"['Eddie Griffin', ' Allen Payne', ' Joe Morton']",['Eddie Griffin'],['AfricanAmerican']
Waterworld,"['Kevin Costner', ' Dennis Hopper', ' Jeanne Tripplehorn', ' Tina Majorino']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
Welcome to the Dollhouse,['Heather Matarazzo'],[],
The West Side Waltz,"['Shirley MacLaine', ' Liza Minnelli', ' Kathy Bates']",[],
While You Were Sleeping,"['Sandra Bullock', ' Bill Pullman', ' Peter Gallagher', ' Peter Boyle']",['Bill Pullman'],"['Scottish', 'Northern', 'Irish', 'Dutch']"
White Man's Burden,"['John Travolta', ' Harry Belafonte']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
The Wife,[''],[],
Wigstock: The Movie,[''],[],
Wild Bill,"['Jeff Bridges', ' Ellen Barkin', ' David Arquette', ' John Hurt', ' Diane Lane', ' Keith Carradine', ' Bruce Dern', ' Christina Applegate']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Wild Side,"['Christopher Walken', ' Anne Heche', ' Joan Chen']",['Christopher Walken'],"['Scottish', 'Irish']"
Wings of Courage,"['Craig Sheffer', ' Elizabeth McGovern']",['Craig Sheffer'],"['German', 'SwissGerman', 'French']"
Without Evidence,"['Scott Plank', ' Angelina Jolie']",['Scott Plank'],
The Wrong Woman,"['Nancy McKeon', ' Chelsea Field']",[],
