0,1,Males,Ethnicity
Ten Little Indians,"['Donald Pleasence', ' Brenda Vaccaro', ' Frank Stallone', ' Herbert Lom']",['Donald Pleasence'],['English']
The Terror Within,"['George Kennedy', ' Andrew Stevens']",['George Kennedy'],"['English', 'German', 'Irish']"
This Ain't Bebop,[''],[],
Those She Left Behind,"['Gary Cole', ' Joanna Kerns']",['Gary Cole'],"['English', 'German', 'FrenchCanadian']"
Three Fugitives,"['Nick Nolte', ' Martin Short', ' James Earl Jones']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
To Die For,['Brendan Hughes'],['Brendan Hughes'],
Tongues Untied,[''],[],
The Toxic Avenger Part II,['Ron Fazio'],['Ron Fazio'],
The Toxic Avenger Part III: The Last Temptation of Toxie,[''],[],
Trapped,"['Katy Boyer', ' Bruce Abbott', ' Kathleen Quinlan']",['Bruce Abbott'],
The Trial of the Incredible Hulk,"['Lou Ferrigno', ' Bill Bixby']",['Bill Bixby'],
Triumph of the Spirit,"['Willem Dafoe', ' Edward James Olmos']",['Willem Dafoe'],"['German', 'English', 'Irish', 'Northern', 'Irish', 'Scottish', 'SwissFrench', 'French']"
Troop Beverly Hills,"['Shelley Long', ' Craig T. Nelson', ' Betty Thomas']",['Craig T. Nelson'],"['Norwegian', 'German', 'Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'Dutch']"
Tropical Snow,"['Jsu Garcia', ' Madeleine Stowe', ' David Carradine']",['David Carradine'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch']"
True Believer,"['James Woods', ' Robert Downey Jr.']",['James Woods'],"['Irish', 'English', 'German']"
True Love,"['Annabella Sciorra', ' Aida Turturro']",[],
The True Story of Frank Zappa's 200 Motels,['Frank Zappa'],['Frank Zappa'],"['Italian', 'Sicilian', 'Neapolitan']"
Tummy Trouble,['Roger Rabbit'],['Roger Rabbit'],
Turner & Hooch,"['Tom Hanks', ' Mare Winningham', ' Craig T. Nelson', ' J. C. Quinn', ' Reginald VelJohnson']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Twister,"['Suzy Amis', ' Dylan McDermott', ' Crispin Glover']",['Dylan McDermott'],"['Italian', 'English', 'French']"
UHF,"['Weird Al Yankovic', ' Michael Richards']",['Michael Richards'],"['English', 'Italian']"
The Unbelievable Truth,['Adrienne Shelley'],[],
Uncle Buck,"['John Candy', ' Amy Madigan', ' Jean Louisa Kelly', ' Macaulay Culkin', ' Gaby Hoffmann']",['John Candy'],"['Ukrainian', 'English', 'Scottish']"
Valmont,"['Colin Firth', ' Annette Bening', ' Meg Tilly', ' Fairuza Balk']",['Colin Firth'],"['English', 'Scottish', 'UlsterScotsNorthern', 'Irish']"
Vampire's Kiss,"['Nicolas Cage', ' Jennifer Beals', ' María Conchita Alonso']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
"Wait Until Spring, Bandini","['Joe Mantegna', ' Ornella Muti', ' Faye Dunaway']",['Joe Mantegna'],"['Italian', 'Sicilian']"
The War of the Roses,"['Michael Douglas', ' Kathleen Turner']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Warlock,"['Julian Sands', ' Lori Singer']",['Julian Sands'],['English']
We're No Angels,"['Sean Penn', ' Robert De Niro', ' Demi Moore']",['Sean Penn'],"['Jewish', 'Italian', 'Irish']"
Weekend at Bernie's,"['Andrew McCarthy', ' Jonathan Silverman']",['Andrew McCarthy'],"['Irish', 'English', 'Scottish', 'German']"
Welcome Home,"['Kris Kristofferson', ' JoBeth Williams', ' Sam Waterston', ' Brian Keith']",['Sam Waterston'],"['English', 'Scottish']"
When Harry Met Sally...,"['Billy Crystal', ' Meg Ryan', ' Carrie Fisher', ' Bruno Kirby']",['Billy Crystal'],"['Ashkenazi', 'Jewish']"
Who's Harry Crumb?,"['John Candy', ' Annie Potts', ' Shawnee Smith']",['John Candy'],"['Ukrainian', 'English', 'Scottish']"
Wicked Stepmother,['Bette Davis'],[],
Winter People,"['Kurt Russell', ' Kelly McGillis', ' Lloyd Bridges']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Wired,"['Michael Chiklis', ' J. T. Walsh']",['Michael Chiklis'],"['Greek125', 'English125', 'Irish']"
The Wizard of Speed and Time,"['Mike Jittlov', ' Paige Moore']",['Mike Jittlov'],
The Wizard,['Fred Savage'],['Fred Savage'],"['Ashkenazi', 'Jewish']"
The Women of Brewster Place,"['Oprah Winfrey', ' Robin Givens']",[],
Worth Winning,"['Mark Harmon', ' Madeleine Stowe']",['Mark Harmon'],"['Austrian375', 'Irish125', 'Alsatian', 'German', 'French']"
