0,1,Males,Ethnicity
The New Frontier,"['John Wayne', ' Muriel Evans']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
A Night at the Opera,"['Marx Brothers', ' Kitty Carlisle']",['Marx Brothers'],
A Night at the Ritz,"['William Gargan', ' Patricia Ellis']",['William Gargan'],
The Night Is Young,"['Ramon Novarro', ' Evelyn Laye']",['Ramon Novarro'],['Mexican']
Night Life of the Gods,"['Alan Mowbray', ' Gilbert Emery', ' Henry Armetta']",['Alan Mowbray'],
The Nitwits,"['Bert Wheeler', ' Robert Woolsey']",['Bert Wheeler'],
No More Ladies,"['Joan Crawford', ' Robert Montgomery', ' Joan Fontaine']",['Robert Montgomery'],
North of Arizona,"['Jack Perrin', ' Blanche Mehaffey']",['Jack Perrin'],
A Notorious Gentleman,"['Charles Bickford', ' Helen Vinson']",['Charles Bickford'],
The Nut Farm,"['Betty Alden', ' Oscar Apfel', ' Wallace Ford']",['Oscar Apfel'],
O'Shaughnessy's Boy,"['Wallace Beery', ' Leona Maricle', ' Jackie Cooper']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Oil for the Lamps of China,"[""Pat O'Brien"", ' Josephine Hutchinson', ' Jean Muir']",[],
The Old Homestead,"['Mary Carlisle', ' Lawrence Gray']",['Lawrence Gray'],
Old Man Rhythm,"['Charles ""Buddy"" Rogers', ' George Barbier', ' Barbara Kent', ' Grace Bradley']","['Charles ""Buddy"" Rogers']",
On Probation,"['Monte Blue', ' Lucile Browne']",['Monte Blue'],
Once in a Blue Moon,"['Jimmy Savo', ' Cecilia Loftus', ' George Mitchell']",['Jimmy Savo'],
One Frightened Night,"['Lucien Littlefield', ' Mary Carlisle', ' Regis Toomey']",['Lucien Littlefield'],
One More Spring,"['Janet Gaynor', ' Warner Baxter']",['Warner Baxter'],['English']
One New York Night,"['Franchot Tone', ' Una Merkel', ' Conrad Nagel']",['Franchot Tone'],
One Way Ticket,"['Lloyd Nolan', ' Walter Connolly']",['Lloyd Nolan'],
Orchids to You,"['John Boles', ' Jean Muir', ' Charles Butterworth']",['John Boles'],
Our Little Girl,"['Shirley Temple', ' Rosemary Ames', ' Joel McCrea']",['Joel McCrea'],
Outlawed Guns,"['Buck Jones', "" Roy D'Arcy""]",['Buck Jones'],
The Pace That Kills,"['Sheila Bromley', ' Lois January', ' Charles Delaney']",['Charles Delaney'],
Page Miss Glory,"['Marion Davies', "" Pat O'Brien"", ' Dick Powell']",['Dick Powell'],
Paradise Canyon,"['John Wayne', ' Marion Burns']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Paris in Spring,"['Mary Ellis', ' Tullio Carminati', ' Ida Lupino']",['Tullio Carminati'],
Party Wire,"['Jean Arthur', ' Victor Jory', ' Charley Grapewin']",['Victor Jory'],
The Payoff,"['James Dunn', ' Claire Dodd', ' Patricia Ellis']",['James Dunn'],"['English', 'Irish']"
People Will Talk,"['Charles Ruggles', ' Mary Boland', ' Leila Hyams']",['Charles Ruggles'],
The People's Enemy,"['Melvyn Douglas', ' Preston Foster', ' Lila Lee']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
The Perfect Clue,"['David Manners', ' Betty Blythe']",['David Manners'],
The Perfect Gentleman,"['Frank Morgan', ' Cicely Courtneidge', ' Heather Angel']",['Frank Morgan'],
Personal Maid's Secret,"['Margaret Lindsay', ' Warren Hull', ' Anita Louise']",['Warren Hull'],
Peter Ibbetson,"['Gary Cooper', ' Ann Harding', ' Ida Lupino']",['Gary Cooper'],['English']
Powdersmoke Range,"['Harry Carey', ' Hoot Gibson']",['Harry Carey'],
Princess O'Hara,"['Jean Parker', ' Chester Morris', ' Ralph Remley']",['Chester Morris'],
Private Worlds,"['Claudette Colbert', ' Joel McCrea', ' Charles Boyer']",['Joel McCrea'],
Professional Soldier,"['Victor McLaglen', ' Freddie Bartholomew', ' Gloria Stuart']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Public Hero No. 1,"['Jean Arthur', ' Lionel Barrymore', ' Joseph Calleia']",['Lionel Barrymore'],"['English', 'Irish']"
The Public Menace,"['Jean Arthur', ' George Murphy']",['George Murphy'],['Irish']
Public Opinion,"['Lois Wilson', ' Shirley Grey']",[],
Pursuit,"['Chester Morris', ' Sally Eilers']",['Chester Morris'],
Racing Luck,"['William Boyd', ' Barbara Worth']",['William Boyd'],
Rainbow's End,"['Hoot Gibson', ' Oscar Apfel', ' June Gale']",['Oscar Apfel'],
Rainbow Valley,"['John Wayne', ' Lucile Browne']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Rainmakers,"['Bert Wheeler', ' Robert Woolsey', ' Dorothy Lee']",['Bert Wheeler'],
The Raven,"['Bela Lugosi', ' Boris Karloff', ' Irene Ware']",['Boris Karloff'],"['English', 'Indian']"
Reckless,"['Jean Harlow', ' William Powell', ' Rosalind Russell']",['William Powell'],
Reckless Roads,"['Judith Allen', ' Regis Toomey']",['Regis Toomey'],
The Red Blood of Courage,"['Kermit Maynard', ' Ann Sheridan']",['Kermit Maynard'],
Red Hot Tires,"['Lyle Talbot', ' Mary Astor']",['Lyle Talbot'],
Red Salute,"['Barbara Stanwyck', ' Robert Young', ' Purnell Pratt']",['Robert Young'],
Redheads on Parade,"['John Boles', ' Dixie Lee']",['John Boles'],
Remember Last Night?,"['Constance Cummings', ' Robert Young', ' Edward Arnold']",['Robert Young'],
Rendezvous,"['William Powell', ' Rosalind Russell', ' Cesar Romero']",['William Powell'],
Rendezvous at Midnight,"['Ralph Bellamy', ' Valerie Hobson']",['Ralph Bellamy'],['English']
Rescue Squad,"['Ralph Forbes', ' Verna Hillie']",['Ralph Forbes'],
The Return of Peter Grimm,"['Lionel Barrymore', ' Helen Mack', ' Edward Ellis', ' Donald Meek']",['Lionel Barrymore'],"['English', 'Irish']"
The Revenge Rider,"['Tim McCoy', ' Billie Seward']",['Tim McCoy'],
Riding Wild,"['Tim McCoy', ' Billie Seward']",['Tim McCoy'],
Rio Rattler,"['Tom Tyler', ' Marion Shilling']",['Tom Tyler'],
The Right to Live,"['Josephine Hutchinson', ' George Brent', ' Peggy Wood']",['George Brent'],
Roberta,"['Irene Dunne', ' Fred Astaire', ' Ginger Rogers']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Rocky Mountain Mystery,"['Randolph Scott', ' Ann Sheridan']",['Randolph Scott'],
Romance in Manhattan,"['Ginger Rogers', ' Francis Lederer', ' Jimmy Butler']",['Francis Lederer'],
Rough Riding Ranger,"['Rex Lease', ' Bobby Nelson', ' Janet Chandler']",['Rex Lease'],
Ruggles of Red Gap,"['Charles Laughton', ' Roland Young', ' ZaSu Pitts']",['Charles Laughton'],['Irish']
Rumba,"['George Raft', ' Carole Lombard', ' Gail Patrick']",['George Raft'],['German']
Rustler's Paradise,"['Harry Carey', ' Slim Whitaker', ' Carmen Bailey']",['Harry Carey'],
The Sagebrush Troubadour,"['Gene Autry', ' Barbara Pepper']",['Gene Autry'],
The Scoundrel,"['Noël Coward', ' Martha Sleeper', ' Alexander Woollcott']",['Alexander Woollcott'],
Seven Keys to Baldpate,"['Gene Raymond', ' Eric Blore']",['Gene Raymond'],
Shadow of Doubt,"['Ricardo Cortez', ' Virginia Bruce']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
The Shadow of Silk Lennox,"['Lon Chaney Jr.', ' Jack Mulhall']",['Lon Chaney Jr.'],"['English', 'French', 'German', 'Irish']"
Shanghai,"['Loretta Young', ' Charles Boyer', ' Warner Oland']",['Charles Boyer'],['French']
She,"['Helen Gahagan', ' Randolph Scott', ' Nigel Bruce']",['Randolph Scott'],
She Couldn't Take It,"['Joan Bennett', ' Walter Connolly', ' Wallace Ford']",['Walter Connolly'],
She Gets Her Man,"['Ward Bond', ' ZaSu Pitts', ' Lucien Littlefield']",['Ward Bond'],
She Married Her Boss,"['Claudette Colbert', ' Melvyn Douglas', ' Jean Dixon']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
Ship Cafe,"['Carl Brisson', ' Arline Judge', ' Mady Christians']",['Carl Brisson'],
Shipmates Forever,"['Dick Powell', ' Ruby Keeler']",['Dick Powell'],
A Shot in the Dark,"['Charles Starrett', ' Marion Shilling']",['Charles Starrett'],
Show Them No Mercy!,"['Rochelle Hudson', ' Cesar Romero']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Silk Hat Kid,"['Lew Ayres', ' Mae Clarke']",['Lew Ayres'],
Silent Valley,"['Tom Tyler', ' Al Bridge']",['Tom Tyler'],
The Silver Bullet,"['Tom Tyler', ' Jayne Regan']",['Tom Tyler'],
The Singing Vagabond,"['Gene Autry', ' Ann Rutherford']",['Gene Autry'],
Smart Girl,"['Ida Lupino', ' Kent Taylor', ' Joseph Cawthorn']",['Kent Taylor'],
So Red the Rose,"['Walter Connolly', ' Margaret Sullavan', ' Randolph Scott']",['Walter Connolly'],
Social Error,"['Gertrude Messinger', ' Monte Blue']",['Monte Blue'],
Society Doctor,"['Robert Taylor', ' Virginia Bruce']",['Robert Taylor'],
Society Fever,"['Lois Wilson', ' Guinn Williams', ' Hedda Hopper']",['Guinn Williams'],
The Spanish Cape Mystery,"['Donald Cook', ' Helen Twelvetrees']",['Donald Cook'],
Special Agent,"['Bette Davis', ' Ricardo Cortez', ' George Brent']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
Speed Limited,"['Ralph Graves', ' Evelyn Brent']",['Ralph Graves'],
Splendor,"['Miriam Hopkins', ' Joel McCrea', ' Helen Westley']",['Joel McCrea'],
Spring Tonic,"['Lew Ayres', ' Claire Trevor']",['Lew Ayres'],
Square Shooter,"['Tim McCoy', ' Jacqueline Wells']",['Tim McCoy'],
Star of Midnight,"['William Powell', ' Ginger Rogers', ' Ward Bond']",['William Powell'],
Stars Over Broadway,"[""Pat O'Brien"", ' James Melton', ' Jane Froman']",['James Melton'],
Steamboat Round the Bend,"['Will Rogers', ' Anne Shirley', ' Eugene Pallette']",['Will Rogers'],"['Cherokee', 'Native', 'American', 'English', 'Scottish', 'Welsh']"
Stolen Harmony,"['George Raft', ' Ben Bernie', ' Lloyd Nolan']",['George Raft'],['German']
Stone of Silver Creek,"['Buck Jones', ' Noel Francis']",['Buck Jones'],
Storm Over the Andes,"['Gene Lockhart', ' Jack Holt', ' Antonio Moreno']",['Gene Lockhart'],
Stormy,"['Noah Beery Jr.', ' Fred Kohler', ' J. Farrell MacDonald']",['Noah Beery Jr.'],
Straight from the Heart,"['Mary Astor', ' Roger Pryor', ' Juanita Quigley']",['Roger Pryor'],
Stranded,"['George Brent', ' Kay Francis', ' Robert Barrat']",['George Brent'],
Strangers All,"['May Robson', ' Preston Foster']",['Preston Foster'],
Streamline Express,"['Victor Jory', ' Esther Ralston']",['Victor Jory'],
Sunset Range,"['Hoot Gibson', ' Mary Doran']",[],
Super-Speed,"['Norman Foster', ' Florence Rice']",['Norman Foster'],
Sweepstake Annie,"['Marian Nixon', ' Wera Engels']",[],
Sweet Music,"['Rudy Vallée', ' Ann Dvorak', ' Helen Morgan']",['Rudy Vallée'],
Sweet Surrender,"['Frank Parker', ' Tamara Drasin']",['Frank Parker'],
Swellhead,"['Wallace Ford', ' Barbara Kent']",['Wallace Ford'],
Sylvia Scarlett,"['Katharine Hepburn', ' Cary Grant', ' Edmund Gwenn']",['Edmund Gwenn'],['English']
Symphony of Living,"['Evelyn Brent', ' Al Shean']",['Al Shean'],
A Tale of Two Cities,"['Ronald Colman', ' Edna May Oliver', ' Basil Rathbone']",['Ronald Colman'],"['English', 'Scottish']"
Texas Jack,"['Jack Perrin', ' Jayne Regan']",['Jack Perrin'],
Texas Terror,"['John Wayne', ' Lucile Brown']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Thanks a Million,"['Dick Powell', ' Raymond Walburn', ' Patsy Kelly']",['Dick Powell'],
This Is the Life,"['Jane Withers', ' Sally Blane']",[],
Three Kids and a Queen,"['May Robson', ' Henry Armetta']",['Henry Armetta'],
The Three Musketeers,"['Paul Lukas', ' Walter Abel', ' Heather Angel']",['Paul Lukas'],"['Ashkenazi', 'Jewish']"
The Throwback,"['Buck Jones', ' Muriel Evans']",['Buck Jones'],
Thunder in the Night,"['Edmund Lowe', ' Karen Morley', ' Paul Cavanagh']",['Edmund Lowe'],
Thunder Mountain,"[""George O'Brien"", ' Frances Grant']",[],
Times Square Lady,"['Robert Taylor', ' Virginia Bruce', ' Pinky Tomlin']",['Robert Taylor'],
To Beat the Band,"['Hugh Herbert', ' Roger Pryor', ' Helen Broderick']",['Hugh Herbert'],
Together We Live,"['Ben Lyon', ' Esther Ralston']",['Ben Lyon'],"['Ashkenazi', 'Jewish25', 'Austrian25', 'Slovak']"
Too Tough to Kill,"['Victor Jory', "" Sally O'Neil""]",['Victor Jory'],
Top Hat,"['Fred Astaire', ' Ginger Rogers', ' Edward Everett Horton']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Transient Lady,"['Gene Raymond', ' Henry Hull', ' Frances Drake']",['Gene Raymond'],
Traveling Saleslady,"['Joan Blondell', ' Glenda Farrell', ' William Gargan']",['William Gargan'],
Tumbling Tumbleweeds,"['Gene Autry', ' Smiley Burnette', ' Lucile Browne']",['Gene Autry'],
Two-Fisted,"['Lee Tracy', ' Gail Patrick']",[],
Two for Tonight,"['Bing Crosby', ' Joan Bennett', ' Mary Boland']",['Bing Crosby'],"['English', 'Irish']"
Two Sinners,"['Otto Kruger', ' Martha Sleeper']",['Otto Kruger'],
Twenty Dollars a Week,"['James Murray', ' Dorothy Revier', ' William Worthington']",['James Murray'],
Unconquered Bandit,"['Tom Tyler', ' William Gould']",['Tom Tyler'],
Under Pressure,"['Edmund Lowe', ' Victor McLaglen', ' Charles Bickford']",['Edmund Lowe'],
Under the Pampas Moon,"['Warner Baxter', ' Ketti Gallian', ' Jack La Rue']",['Warner Baxter'],['English']
Unknown Woman,"['Richard Cromwell', ' Marian Marsh']",['Richard Cromwell'],
The Unwelcome Stranger,"['Jack Holt', ' Mona Barrie', ' Ralph Morgan']",['Jack Holt'],
Vagabond Lady,"['Robert Young', ' Evelyn Venable', ' Reginald Denny']",['Robert Young'],
Vanessa: Her Love Story,"['Helen Hayes', ' Robert Montgomery', ' Otto Kruger']",['Robert Montgomery'],
Village Tale,"['Randolph Scott', ' Kay Johnson', ' Robert Barrat']",['Randolph Scott'],
The Virginia Judge,"['Marsha Hunt', ' Walter C. Kelly']",['Walter C. Kelly'],
Wanderer of the Wasteland,"['Dean Jagger', ' Gail Patrick']",['Dean Jagger'],"['English', 'German', 'Scottish']"
Waterfront Lady,"['Ann Rutherford', ' Frank Albertson', ' Ward Bond']",['Frank Albertson'],
Way Down East,"['Henry Fonda', ' Rochelle Hudson', ' Margaret Hamilton']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
The Wedding Night,"['Gary Cooper', ' Anna Sten', ' Helen Vinson']",['Gary Cooper'],['English']
Welcome Home,"['James Dunn', ' Arline Judge']",['James Dunn'],"['English', 'Irish']"
We're in the Money,"['Joan Blondell', ' Glenda Farrell', ' Hugh Herbert']",['Hugh Herbert'],
We're Only Human,"['Preston Foster', ' Jane Wyatt']",['Preston Foster'],
Werewolf of London,"['Henry Hull', ' Warner Oland', ' Valerie Hobson']",['Henry Hull'],
West Point of the Air,"['Robert Taylor', ' Wallace Beery', ' Rosalind Russell']",['Robert Taylor'],
Western Courage,"['Ken Maynard', ' Geneva Mitchell']",['Ken Maynard'],
Western Frontier,"['Ken Maynard', ' Lucile Browne']",['Ken Maynard'],
Westward Ho,"['John Wayne', ' Sheila Bromley', ' Hank Bell']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
What Price Crime,"['Charles Starrett', ' Virginia Cherrill']",['Charles Starrett'],
When a Man's a Man,"[""George O'Brien"", ' Dorothy Wilson']",[],
While the Patient Slept,"['Aline MacMahon', ' Guy Kibbee', ' Allen Jenkins']",['Guy Kibbee'],
Whipsaw,"['Spencer Tracy', ' Myrna Loy', ' John Qualen']",['Spencer Tracy'],['English']
Whispering Smith Speaks,"[""George O'Brien"", ' Irene Ware']",[],
The White Cockatoo,"['Jean Muir', ' Ricardo Cortez']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
White Lies,"['Victor Jory', ' Fay Wray', ' Walter Connolly']",['Victor Jory'],
The Whole Town's Talking,"['Edward G. Robinson', ' Jean Arthur', ' Arthur Byron']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Wings in the Dark,"['Cary Grant', ' Myrna Loy', ' Matt McHugh']",['Matt McHugh'],
The Winning Ticket,"['Leo Carrillo', ' Louise Fazenda']",['Leo Carrillo'],
Without Children,"['Marguerite Churchill', ' Bruce Cabot', ' Evelyn Brent']",['Bruce Cabot'],
Without Regret,"['Elissa Landi', ' Paul Cavanagh', ' Frances Drake']",['Paul Cavanagh'],
Wolf Riders,"['Jack Perrin', ' Lafe McKee']",['Jack Perrin'],
The Woman in Red,"['Barbara Stanwyck', ' Genevieve Tobin', ' Gene Raymond']",['Gene Raymond'],
Woman Wanted,"[""Maureen O'Sullivan"", ' Joel McCrea', ' Louis Calhern']",['Joel McCrea'],
Women Must Dress,"['Minna Gombell', ' Lenita Lane']",[],
Your Uncle Dudley,"['Edward Everett Horton', ' Lois Wilson', ' John McGuire']",['Edward Everett Horton'],"['German', 'Scottish']"
