0,1,Males,Ethnicity
Vertigo,"['James Stewart', ' Kim Novak', ' Barbara Bel Geddes']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Vikings,"['Kirk Douglas', ' Tony Curtis', ' Ernest Borgnine', ' Janet Leigh', ' James Donald']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Violent Road,"['Efrem Zimbalist Jr.', ' Brian Keith']",['Efrem Zimbalist Jr.'],"['Ashkenazi', 'Jewish', 'Episcopalian']"
Villa!!,"['Brian Keith', ' Cesar Romero', ' Margia Dean']",['Brian Keith'],
Voice in the Mirror,"['Richard Egan', ' Julie London', ' Walter Matthau']",['Richard Egan'],
War of the Colossal Beast,['Sally Fraser'],[],
War of the Satellites,"['Dick Miller', ' Susan Cabot']",['Dick Miller'],"['Ashkenazi', 'Jewish']"
When Hell Broke Loose,"['Charles Bronson', ' Richard Jaeckel']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
White Wilderness,[''],[],
The Whole Truth,"['Stewart Granger', ' Donna Reed']",['Stewart Granger'],
Wild Heritage,"['Will Rogers Jr.', "" Maureen O'Sullivan""]",['Will Rogers Jr.'],
Wild Women of Wongo,[''],[],
Wind Across the Everglades,"['Burl Ives', ' Christopher Plummer']",['Burl Ives'],"['English', 'Dutch', 'Scottish', 'German', 'Irish', 'French', 'Huguenot', 'Cherokee', 'Native', 'American']"
Windjammer,[''],[],
Wink of an Eye,"['Doris Dowling', ' Barbara Turner']",[],
Wolf Dog,"['Allison Hayes', ' Jim Davis']",['Jim Davis'],
Wolf Larsen,"[' Barry Sullivan', ' Peter Graves']",['Barry Sullivan'],
The World Was His Jury,"[""Edmond O'Brien"", ' Mona Freeman']",[],
Young and Wild,"['Gene Evans', ' Scott Marlowe']",['Gene Evans'],
The Young Lions,"['Marlon Brando', ' Montgomery Clift', ' Dean Martin', ' Barbara Rush', ' Hope Lange', ' May Britt']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
