0,1,Males,Ethnicity
School of Rock,"['Jack Black', ' Joan Cusack', ' Mike White', ' Sarah Silverman']",['Jack Black'],"['German', 'Northern', 'Irish', 'Scottish', 'English', 'French', 'Welsh', 'Judaism', 'Ashkenazi', 'Jewish']"
Seabiscuit,"['Tobey Maguire', ' Jeff Bridges', ' Chris Cooper', ' Elizabeth Banks', ' William H. Macy', ' Gary Stevens']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Secondhand Lions,"['Michael Caine', ' Robert Duvall', ' Haley Joel Osment']",['Michael Caine'],"['English', 'Irish']"
Shade,"['Gabriel Byrne', ' Stuart Townsend', ' Thandie Newton', ' Sylvester Stallone', ' Jamie Foxx']",['Gabriel Byrne'],['Irish']
Shanghai Knights,"['Jackie Chan', ' Owen Wilson']",['Owen Wilson'],['Irish']
Shattered Glass,"['Hayden Christensen', ' Peter Sarsgaard', ' Chloë Sevigny', ' Hank Azaria', ' Steve Zahn', ' Rosario Dawson']",['Peter Sarsgaard'],"['Danish', 'Norwegian', 'English', 'German', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Austrian']"
Sinbad: Legend of the Seven Seas,"['Brad Pitt', ' Catherine Zeta-Jones', ' Michelle Pfeiffer', ' Joseph Fiennes']",['Brad Pitt'],"['English', 'ScotsIrishNorthern', 'Irish', 'German', 'Scottish', 'Welsh', 'Irish', 'Swedish', 'Dutch', 'French', 'Cornish', 'Channel', 'IslanderJersey']"
The Singing Detective,"['Robert Downey', ' Jr.', ' Robin Wright Penn', ' Mel Gibson']",['Robert Downey'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Sky Blue,"['Marc Worden', ' Cathy Cavadini']",['Marc Worden'],
Something's Gotta Give,"['Jack Nicholson', ' Diane Keaton', ' Keanu Reeves', ' Amanda Peet', ' Frances McDormand', ' Jon Favreau']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Spy Kids 3-D: Game Over,"['Alexa Vega', ' Daryl Sabara', ' Antonio Banderas', ' Carla Gugino', ' Sylvester Stallone']",['Daryl Sabara'],"['Polish', 'German', 'Ashkenazi', 'Jewish']"
The Station Agent,"['Peter Dinklage', ' Patricia Clarkson', ' Bobby Cannavale', ' Michelle Williams']",['Peter Dinklage'],"['German', 'Irish', 'English']"
Stuck on You,"['Matt Damon', ' Greg Kinnear', ' Eva Mendes', ' Cher']",['Matt Damon'],"['Scottish', 'Welsh', 'Finnish', 'Swedish', 'Norwegian']"
 Tarnationthe,['the life of Jonathan Caouette'],['the life of Jonathan Caouette'],
Tears of the Sun,"['Bruce Willis', ' Monica Bellucci', ' Cole Hauser']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
Terminator 3: Rise of the Machines,"['Arnold Schwarzenegger', ' Nick Stahl', ' Claire Danes', ' Kristanna Loken']",['Arnold Schwarzenegger'],['Austrian']
Testosterone,"['David Sutcliffe', ' Antonio Sabàto', ' Jr.']",['David Sutcliffe'],
The Texas Chainsaw Massacre,"['Jessica Biel', ' Jonathan Tucker', ' Eric Balfour', ' Mike Vogel', ' Erica Leershen', ' R. Lee Ermey']",['Jonathan Tucker'],"['English', 'Ashkenazi', 'Jewish']"
Thirteen,"['Evan Rachel Wood', ' Holly Hunter', ' Nikki Reed']",['Evan Rachel Wood'],"['English', 'Irish', 'Scottish', 'German']"
This Girl's Life,"['Juliette Marquis', ' James Woods', ' Kip Pardue']",['James Woods'],"['Irish', 'English', 'German']"
This Thing of Ours,"['Danny Provenzano', ' Frank Vincent']",['Danny Provenzano'],
Timeline,"['Paul Walker', "" Frances O'Connor"", ' Gerard Butler']",['Paul Walker'],"['English', 'German', 'SwissGerman']"
Tupac: Resurrection,['the life and death of Tupac Shakur'],['the life and death of Tupac Shakur'],
Two Days,"['Paul Rudd', ' Donal Logue', ' Mackenzie Astin']",['Paul Rudd'],"['Ashkenazi', 'Jewish']"
 Uncle Nino,"['Joe Mantegna', ' Pierrino Mascarino', ' Anne Archer']",['Joe Mantegna'],"['Italian', 'Sicilian']"
Under the Tuscan Sun,"['Diane Lane', ' Sandra Oh', ' Lindsay Duncan']",[],
Underworld,"['Kate Beckinsale', ' Scott Speedman', ' Michael Sheen', ' Shane Broller', ' Erwin Leder', ' Bill Nighy']",['Scott Speedman'],['Scottish']
Uptown Girls,"['Brittany Murphy', ' Dakota Fanning', ' Heather Locklear']",[],
 V-Day: Until the Violence Stops,['V-Day'],[],
Veronica Guerin,"['Cate Blanchett', ' Gerard McSorley', ' Ciarán Hinds']",['Gerard McSorley'],
View from the Top,"['Gwyneth Paltrow', ' Christina Applegate', ' Mark Ruffalo', ' Kelly Preston', ' Rob Lowe', ' Candice Bergen', ' Mike Myers']",['Mark Ruffalo'],"['Italian25', 'FrenchFrenchCanadian']"
 What a Girl Wants,['Amanda Bynes'],[],
When Eagles Strike,"['Christian Boeving', ' Stacy Keach']",['Christian Boeving'],
Willard,['Crispin Glover'],['Crispin Glover'],"['Bohemian', 'Czech25', 'Swedish25', 'German125', 'English']"
Wonderland,"['Val Kilmer', ' Kate Bosworth', ' Dylan McDermott']",['Dylan McDermott'],"['Italian', 'English', 'French']"
Wrong Turn,"['Desmond Harrington', ' Eliza Dushku', ' Jeremy Sisto', ' Emmanuelle Chriqui']",['Desmond Harrington'],
 X2: X-Men United,"['Hugh Jackman', ' Patrick Stewart', ' Ian McKellen', ' Famke Janssen', ' Halle Berry', ' Anna Paquin']",['Hugh Jackman'],"['English25', 'Scottish125', 'Greek']"
 The Yes Men,['the culture jamming exploits of The Yes Men'],['the culture jamming exploits of The Yes Men'],
The Young Black Stallion,"['Biana Tamimi', ' Patrick Elyas', ' Eric Grucza']",['Patrick Elyas'],
 Zero Day,"['Andre Keuck', ' Cal Robertson']",['Andre Keuck'],
