0,1,Males,Ethnicity
Rough Riders of Durango,"['Allan Lane', ' Aline Towne']",['Allan Lane'],
Royal Wedding,"['Fred Astaire', ' Jane Powell', ' Peter Lawford']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Saddle Legion,"['Tim Holt', ' Dorothy Malone']",['Tim Holt'],
Santa Fe,"['Randolph Scott', ' Janis Carter']",['Randolph Scott'],
Saturday's Hero,"['John Derek', ' Donna Reed', ' Sidney Blackmer']",['John Derek'],
Savage Drums,"['Sabu', ' Lita Baron', ' H. B. Warner']",[],
The Scarf,"['Mercedes McCambridge', ' John Ireland']",['John Ireland'],
The Sea Hornet,"['Rod Cameron', ' Adele Mara']",['Rod Cameron'],
Sealed Cargo,"['Dana Andrews', ' Carla Balenda']",[],
The Secret of Convict Lake,"['Glenn Ford', ' Gene Tierney']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Secrets of Monte Carlo,"['Warren Douglas', ' Lois Hall']",['Warren Douglas'],
Show Boat,"['Howard Keel', ' Kathryn Grayson', ' Ava Gardner', ' Gower Champion', ' Marge Champion', ' Joe E. Brown']",['Howard Keel'],
Silver Canyon,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
Silver City,"[""Edmond O'Brien"", ' Yvonne De Carlo', ' Barry Fitzgerald']",['Barry Fitzgerald'],['German']
Silver City Bonanza,"['Rex Allen', ' Buddy Ebsen', ' Mary Ellen Kay']",['Rex Allen'],
Sirocco,['Humphrey Bogart'],['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Skipalong Rosenbloom,"['Max Rosenbloom', ' Max Baer']",['Max Rosenbloom'],
Sky High,"['Sid Melton', ' Margia Dean']",['Sid Melton'],
Slaughter Trail,"['Gig Young', ' Brian Donlevy']",['Gig Young'],"['FrenchCanadian', 'Dutch', 'English', 'Scottish', 'Huron', 'Native', 'Canadian']"
Smuggler's Gold,"['Cameron Mitchell', ' Amanda Blake']",['Cameron Mitchell'],
Smuggler's Island,"['Jeff Chandler', ' Evelyn Keyes']",['Jeff Chandler'],
Snake River Desperadoes,"['Charles Starrett', ' Monte Blue']",['Charles Starrett'],
Soldiers Three,"['Stewart Granger', ' Walter Pidgeon', ' David Niven', ' Robert Newton', ' Greta Gynt']",['Stewart Granger'],
The Son of Dr. Jekyll,"['Louis Hayward', ' Jody Lawrance']",['Louis Hayward'],
South of Caliente,"['Roy Rogers', ' Dale Evans']",['Roy Rogers'],
Spoilers of the Plains,"['Roy Rogers', ' Penny Edwards']",['Roy Rogers'],
St. Benny the Dip,"['Dick Haymes', ' Nina Foch', ' Roland Young']",['Dick Haymes'],
Stage to Blue River,"['Whip Wilson', ' Fuzzy Knight', ' Phyllis Coates']",['Whip Wilson'],
Stagecoach Driver,"['Whip Wilson', ' Fuzzy Knight']",['Whip Wilson'],
Starlift,"['Janice Rule', ' Dick Wesson', ' Ruth Roman']",['Dick Wesson'],
The Steel Helmet,"['Gene Evans', ' Steve Brodie']",['Gene Evans'],
Stop That Cab,"['Sid Melton', ' Iris Adrian', ' Marjorie Lord']",['Sid Melton'],
Storm Warning,"['Ronald Reagan', ' Doris Day', ' Ginger Rogers']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
The Strange Door,"['Charles Laughton', ' Boris Karloff', ' Sally Forrest']",['Charles Laughton'],['Irish']
Strangers on a Train,"['Farley Granger', ' Ruth Roman', ' Robert Walker']",['Farley Granger'],"['English', 'Dutch']"
A Streetcar Named Desire,"['Vivien Leigh', ' Marlon Brando', ' Karl Malden', ' Kim Hunter']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Street Bandits,"['Penny Edwards', ' Robert Clarke']",['Robert Clarke'],
Strictly Dishonorable,"['Ezio Pinza', ' Janet Leigh']",['Ezio Pinza'],
The Strip,"['Mickey Rooney', ' Sally Forrest']",[],
Stronghold,"['Veronica Lake', ' Zachary Scott']",['Zachary Scott'],
Submarine Command,"['William Holden', ' Nancy Olson']",['William Holden'],"['English', 'Irish', 'French']"
Sugarfoot,"['Randolph Scott', ' Adele Jergens', ' Raymond Massey']",['Randolph Scott'],
Sunny Side of the Street,"['Frankie Laine', ' Audrey Long']",[],
Superman and the Mole Men,"['George Reeves', ' Phyllis Coates']",['George Reeves'],
The Sword of Monte Cristo,"['George Montgomery', ' Rita Corday']",['George Montgomery'],['Ukrainian']
Take Care of My Little Girl,"['Jeanne Crain', ' Dale Robertson', ' Mitzi Gaynor']",['Dale Robertson'],
Tales of Robin Hood,"['Robert Clarke', ' Mary Hatcher', ' Paul Cavanagh']",['Robert Clarke'],
The Tall Target,"['Dick Powell', ' Paula Raymond', ' Adolphe Menjou']",['Dick Powell'],
The Tanks are Coming,"['Steve Cochran', ' Philip Carey', ' Mari Aldon']",['Steve Cochran'],
Target Unknown,"['Mark Stevens', ' Alex Nicol', ' Gig Young']",['Mark Stevens'],
The Tartars,"['Orson Welles', ' Victor Mature']",['Orson Welles'],"['English', 'Scottish', 'Welsh']"
Tarzan's Peril,"['Lex Barker', ' Virginia Huston']",['Lex Barker'],
Ten Tall Men,['Burt Lancaster'],['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Teresa,"['Pier Angeli', ' John Ericson', ' Peggy Ann Garner']",['John Ericson'],
Texans Never Cry,"['Gene Autry', ' Mary Castle']",['Gene Autry'],
Texas Carnival,"['Esther Williams', ' Red Skelton', ' Howard Keel', ' Ann Miller']",['Red Skelton'],
Texas Lawmen,"['Johnny Mack Brown', ' James Ellison']",['Johnny Mack Brown'],
The Texas Rangers,"['George Montgomery', ' Gale Storm']",['George Montgomery'],['Ukrainian']
That's My Boy,"['Dean Martin', ' Jerry Lewis']",['Dean Martin'],"['Italian', 'Sicilian']"
The Thing from Another World,"['Kenneth Tobey', ' Margaret Sheridan', ' Dewey Martin', ' James Arness']",['Kenneth Tobey'],
Three Desperate Men,"['Preston Foster', ' Jim Davis', ' Virginia Grey']",['Preston Foster'],
Three Guys Named Mike,"['Jane Wyman', ' Van Johnson', ' Howard Keel']",['Van Johnson'],"['German', 'Irish']"
Three Husbands,"['Eve Arden', ' Ruth Warrick']",[],
Three Steps North,"['Lloyd Bridges', ' Lea Padovani']",['Lloyd Bridges'],
Thunder in God's Country,"['Rex Allen', ' Mary Ellen Kay']",['Rex Allen'],
Thunder on the Hill,"['Claudette Colbert', ' Ann Blyth', ' Anne Crawford']",[],
The Thundering Trail,"['Lash La Rue', ' Al St. John']",['Lash La Rue'],
Tokyo File 212,"['Florence Marly', ' Lee Frederick']",[],
Tomahawk,"['Van Heflin', ' Yvonne De Carlo', ' Preston Foster']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
Tomorrow Is Another Day,"['Ruth Roman', ' Steve Cochran']",['Steve Cochran'],
Too Young to Kiss,"['June Allyson', ' Van Johnson', ' Gig Young']",['Van Johnson'],"['German', 'Irish']"
Two-Dollar Bettor,"['Steve Brodie', ' Marie Windsor']",['Steve Brodie'],
Two Gals and a Guy,"['Janis Paige', ' Robert Alda']",['Robert Alda'],
Two Lost Worlds,"['James Arness', ' Bill Kennedy']",['James Arness'],
Two of a Kind,"[""Edmond O'Brien"", ' Lizabeth Scott']",[],
Two Tickets to Broadway,"['Tony Martin', ' Janet Leigh', ' Eddie Bracken']",['Tony Martin'],
The Unknown Man,"['Walter Pidgeon', ' Ann Harding']",['Walter Pidgeon'],
Unknown World,"['Marilyn Nash', ' Victor Kilian']",['Victor Kilian'],
Up Front,"['David Wayne', ' Tom Ewell']",['David Wayne'],
Utah Wagon Train,"['Rex Allen', ' Penny Edwards']",['Rex Allen'],
Valentino,"['Eleanor Parker', ' Anthony Dexter']",['Anthony Dexter'],
Valley of Fire,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
The Vanishing Outpost,"['Lash La Rue', ' Al St. John']",['Lash La Rue'],
Varieties on Parade,"['Jackie Coogan', ' Tom Neal']",['Tom Neal'],
Vengeance Valley,"['Burt Lancaster', ' Robert Walker']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Dead or Alive,"['Whip Wilson', ' Christine McIntyre']",['Whip Wilson'],
Warpath,"[""Edmond O'Brien"", ' Dean Jagger', ' Forrest Tucker', ' Polly Bergen']",['Dean Jagger'],"['English', 'German', 'Scottish']"
Week-End with Father,"['Van Heflin', ' Patricia Neal', ' Gigi Perreau']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Well,"['Richard Rober', ' Harry Morgan', ' Maidie Norman']",['Richard Rober'],
Wells Fargo Gunmaster,"['Allan Lane', ' Mary Ellen Kay']",['Allan Lane'],
Westward the Women,"['Robert Taylor', ' Denise Darcel', ' John McIntire']",['Robert Taylor'],
When I Grow Up,"['Robert Preston', ' Martha Scott']",['Robert Preston'],
When the Redskins Rode,"['Jon Hall', ' Mary Castle']",['Jon Hall'],
When Worlds Collide,"['Richard Derr', ' Barbara Rush']",['Richard Derr'],
The Whip Hand,"['Carla Balenda', ' Elliott Reid']",['Elliott Reid'],
Whirlwind,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
The Whistle at Eaton Falls,"['Lloyd Bridges', ' Dorothy Gish']",['Lloyd Bridges'],
Whistling Hills,"['Johnny Mack Brown', ' Noel Neill']",['Johnny Mack Brown'],
The Wild Blue Yonder,"['Wendell Corey', ' Vera Ralston', ' Forrest Tucker']",['Wendell Corey'],
A Yank in Korea,"['Lon McCallister', ' Brett King']",['Lon McCallister'],
Yellow Fin,"['Wayne Morris', ' Lorna Gray', ' Gloria Henry']",['Wayne Morris'],
You Never Can Tell,"['Dick Powell', ' Peggy Dow']",['Dick Powell'],
You're in the Navy Now,"['Gary Cooper', ' Jane Greer']",['Gary Cooper'],['English']
Yukon Manhunt,"['Kirby Grant', ' Margaret Field']",[],
Baby Sitters Jitters,['The Three Stooges'],['The Three Stooges'],
Ballot Box Bunny,['Looney Tunes'],['Looney Tunes'],
A Bear For Punishment,['Looney Tunes'],['Looney Tunes'],
Big Top Bunny,['Looney Tunes'],['Looney Tunes'],
A Bone for a Bone,['Looney Tunes'],['Looney Tunes'],
Bunny Hugged,['Looney Tunes'],['Looney Tunes'],
Casanova Cat,['Tom and Jerry'],['Tom and Jerry'],
Cat Napping,['Tom and Jerry'],['Tom and Jerry'],
Cheese Chasers,['Looney Tunes'],['Looney Tunes'],
Chow Hound,['Looney Tunes'],['Looney Tunes'],
Cruise Cat,['Tom and Jerry'],['Tom and Jerry'],
Destination Meatball,['Woody Woodpecker'],['Woody Woodpecker'],
Don't Throw That Knife,['The Three Stooges'],['The Three Stooges'],
Drip-Along Daffy,['Looney Tunes'],['Looney Tunes'],
Duck and Cover,[''],[],
The Flying Cat,['Tom and Jerry'],['Tom and Jerry'],
French Rarebit,['Looney Tunes'],['Looney Tunes'],
Gerald McBoing-Boing,['Marvin Miller'],['Marvin Miller'],
His Mouse Friday,['Tom and Jerry'],['Tom and Jerry'],
Hula-La-La,['Three Stooges'],[],
Jerry and Jumbo,['Tom and Jerry'],['Tom and Jerry'],
Jerry and the Goldfish,['Tom and Jerry'],['Tom and Jerry'],
Just Ducky,['Tom and Jerry'],['Tom and Jerry'],
Lambert the Sheepish Lion,[''],[],
Merry Mavericks,['Three Stooges'],[],
Nit-Witty Kitty,['Tom and Jerry'],['Tom and Jerry'],
No Smoking,['Goofy'],[],
Pest Man Wins,['Three Stooges'],[],
The Prize Pest,['Looney Tunes'],['Looney Tunes'],
Rabbit Fire,['Looney Tunes'],['Looney Tunes'],
Scrambled Brains,['The Three Stooges'],['The Three Stooges'],
Sleepy-Time Tom,['Tom and Jerry'],['Tom and Jerry'],
Slicked-up Pup,['Tom and Jerry'],['Tom and Jerry'],
Three Arabian Nuts,['Three Stooges'],[],
The Tooth Will Out,['The Three Stooges'],['The Three Stooges'],
The Wearing of the Grin,['Porky Pig'],[],
