0,1,Males,Ethnicity
"Monogram
",['Frank Tuttle'],['Frank Tuttle'],
"Universal
",['Elmer Clifton'],['Elmer Clifton'],
"Astor
",['Phil Karlson'],['Phil Karlson'],
Talk About a Lady,"['Jinx Falkenburg', ' Forrest Tucker']",['Forrest Tucker'],
Tangier,"['Maria Montez', ' Robert Paige', ' Sabu']",['Robert Paige'],
Tars and Spars,"['Alfred Drake', ' Janet Blair']",['Alfred Drake'],
Tarzan and the Leopard Woman,"['Johnny Weissmuller', ' Brenda Joyce']",['Johnny Weissmuller'],['German']
Temptation,"['Merle Oberon', ' George Brent']",['George Brent'],
Terror by Night,"['Basil Rathbone', ' Nigel Bruce']",['Basil Rathbone'],"['English', 'Irish']"
Terror Trail,"['Charles Starrett', ' Barbara Pepper']",['Charles Starrett'],
Terrors on Horseback,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
That Brennan Girl,"['Mona Freeman', ' James Dunn']",['James Dunn'],"['English', 'Irish']"
That Texas Jamboree,"['Ken Curtis', ' Jeff Donnell']",['Ken Curtis'],
They Made Me a Killer,"['Robert Lowery', ' Barbara Britton']",['Robert Lowery'],
Three Little Girls in Blue,"['June Haver', ' Vera-Ellen', ' Vivian Blaine']",[],
Three Strangers,"['Sydney Greenstreet', ' Geraldine Fitzgerald', ' Peter Lorre']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
Three Wise Fools,"[""Margaret O'Brien"", ' Lionel Barrymore', ' Lewis Stone']",['Lionel Barrymore'],"['English', 'Irish']"
The Thrill of Brazil,"['Ann Miller', ' Evelyn Keyes']",[],
Throw a Saddle on a Star,"['Ken Curtis', ' Jeff Donnell']",['Ken Curtis'],
Thunder Town,"['Bob Steele', ' Syd Saylor']",['Bob Steele'],
Till the Clouds Roll By,"['Judy Garland', ' Lena Horne', ' Frank Sinatra', ' Dinah Shore', ' June Allyson', ' Robert Walker']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Till the End of Time,"['Dorothy McGuire', ' Guy Madison', ' Robert Mitchum']",['Guy Madison'],
The Time of Their Lives,"['Abbott and Costello', ' Marjorie Reynolds']",['Abbott and Costello'],
"The Time, the Place and the Girl","['Dennis Morgan', ' Janis Paige', ' Martha Vickers']",['Dennis Morgan'],
To Each His Own,"['Olivia de Havilland', ' John Lund', ' Roland Culver']",['John Lund'],"['Black', 'British']"
Tokyo Rose,"['Byron Barr', ' Osa Massen']",['Byron Barr'],
Tomorrow Is Forever,"['Claudette Colbert', ' Orson Welles', ' George Brent']",['Orson Welles'],"['English', 'Scottish', 'Welsh']"
Traffic in Crime,"['Kane Richmond', ' Anne Nagel', ' Adele Mara']",['Kane Richmond'],
Trail to Mexico,"['Jimmy Wakely', ' Lee ""Lasses"" White', ' Julian Rivero']",['Jimmy Wakely'],
The Trap,"['Sidney Toler', ' Victor Sen Yung']",['Victor Sen Yung'],['Chinese']
Trigger Fingers,"['Johnny Mack Brown', ' Raymond Hatton', ' Jennifer Holt']",['Johnny Mack Brown'],
The Truth About Murder,"['Bonita Granville', ' Rita Corday']",[],
Tumbleweed Trail,"['Eddie Dean', ' Shirley Patterson']",['Eddie Dean'],
Two-Fisted Stranger,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Two Guys from Milwaukee,"['Dennis Morgan', ' Jack Carson', ' Joan Leslie']",['Dennis Morgan'],
Two Sisters from Boston,"['Kathryn Grayson', ' June Allyson', ' Peter Lawford', ' Jimmy Durante']",['Peter Lawford'],"['English', 'Scottish']"
Two Smart People,"['Lucille Ball', ' John Hodiak', ' Lloyd Nolan']",['John Hodiak'],['Polish']
Two Years Before the Mast,"['Alan Ladd', ' Barry Fitzgerald', ' Esther Fernandez']",['Alan Ladd'],"['English', 'Irish']"
Wake Up and Dream,"['John Payne', ' June Haver']",['John Payne'],
The Walls Came Tumbling Down,"['Lee Bowman', ' Marguerite Chapman']",[],
The Well-Groomed Bride,"['Olivia de Havilland', ' Ray Milland']",['Ray Milland'],['Welsh']
West of the Alamo,"['Jimmy Wakely', ' Ray Whitley']",['Jimmy Wakely'],
Whistle Stop,"['George Raft', ' Ava Gardner']",['George Raft'],['German']
White Tie and Tails,"['Dan Duryea', ' Ella Raines']",['Dan Duryea'],
The Wife of Monte Cristo,"['John Loder', ' Lenore Aubert']",['John Loder'],
Wife Wanted,"['Kay Francis', ' Paul Cavanagh', ' Veda Ann Borg']",['Paul Cavanagh'],
Wild Beauty,"['Don Porter', ' Lois Collier', ' Jacqueline deWit']",['Don Porter'],
Wild West,"['Eddie Dean', ' Flash', ' Roscoe Ates']",['Eddie Dean'],
Winter Wonderland,"['Lynne Roberts', ' Charles Drake', ' Eric Blore']",['Charles Drake'],
Without Reservations,"['Claudette Colbert', ' John Wayne']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Yearling,"['Gregory Peck', ' Jane Wyman', ' Claude Jarman Jr.']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Young Widow,"['Jane Russell', ' Louis Hayward', ' Faith Domergue', ' Marie Wilson']",['Louis Hayward'],
Baby Bottleneck,['Looney Tunes'],['Looney Tunes'],
Baseball Bugs,['Looney Tunes'],['Looney Tunes'],
Beer Barrel Polecats,['The Three Stooges'],['The Three Stooges'],
A Bird in the Head,['The Three Stooges'],['The Three Stooges'],
Book Revue,[''],[],
Bunker Hill Bunny,['Bugs Bunny'],[],
The Cat Concerto,['Tom and Jerry'],['Tom and Jerry'],
G.I. Wanna Home,['The Three Stooges'],['The Three Stooges'],
Hair-Raising Hare,['Bugs Bunny'],[],
Hare Remover,['Bugs Bunny'],[],
Kitty Kornered,[''],[],
The Milky Waif,['Tom and Jerry'],['Tom and Jerry'],
Monkey Businessmen,['The Three Stooges'],['The Three Stooges'],
Quentin Quail,[''],[],
Racketeer Rabbit,['Bugs Bunny'],[],
Rhapsody Rabbit,['Bugs Bunny'],[],
Rhythm and Weep,['The Three Stooges'],['The Three Stooges'],
Solid Serenade,['Tom and Jerry'],['Tom and Jerry'],
Special Delivery,[''],[],
Springtime for Thomas,['Tom and Jerry'],['Tom and Jerry'],
A Tale of Two Cities,[''],[],
That Justice Be Done,[''],[],
Three Little Pirates,['The Three Stooges'],['The Three Stooges'],
Three Loan Wolves,['The Three Stooges'],['The Three Stooges'],
The Three Troubledoers,['The Three Stooges'],['The Three Stooges'],
Trap Happy,['Tom and Jerry'],['Tom and Jerry'],
Uncivil War Birds,['The Three Stooges'],['The Three Stooges'],
Walky Talky Hawky,[''],[],
