0,1,Males,Ethnicity
"Thunderhead, Son of Flicka","['Roddy McDowall', ' Preston Foster', ' Rita Johnson']",['Roddy McDowall'],"['English', 'Irish']"
The Tiger Woman,"['Adele Mara', ' Peggy Stewart']",[],
Tonight and Every Night,"['Rita Hayworth', ' Lee Bowman', ' Janet Blair']",[],
Too Young to Know,"['Joan Leslie', ' Robert Hutton', ' Dolores Moran']",['Robert Hutton'],
The Topeka Terror,"['Allan Lane', ' Linda Stirling']",['Allan Lane'],
Trail of Kit Carson,"['Allan Lane', ' Helen Talbot']",['Allan Lane'],
Trail to Vengeance,"['Kirby Grant', ' Jane Adams']",[],
A Tree Grows in Brooklyn,"['Dorothy McGuire', ' James Dunn']",['James Dunn'],"['English', 'Irish']"
Trouble Chasers,"['Billy Gilbert', ' Gloria Marlen']",['Billy Gilbert'],
Twice Blessed,"['Lee and Lyn Wilde', ' Gail Patrick']",[],
Two O'Clock Courage,"['Tom Conway', ' Ann Rutherford']",['Tom Conway'],
Wagon Wheels Westward,"['Wild Bill Elliott', ' Linda Stirling']",['Wild Bill Elliott'],
A Walk in the Sun,"['Dana Andrews', ' Richard Conte']",['Richard Conte'],['Italian']
Wanderer of the Wasteland,"['James Warren', ' Audrey Long']",['James Warren'],
Week-End at the Waldorf,"['Lana Turner', ' Ginger Rogers', ' Walter Pidgeon']",['Walter Pidgeon'],
West of the Pecos,"['Robert Mitchum', ' Barbara Hale']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
What a Blonde,"['Leon Errol', ' Elaine Riley', ' Veda Ann Borg']",['Leon Errol'],
"What Next, Corporal Hargrove?","['Robert Walker', ' Keenan Wynn', ' Jean Porter']",['Robert Walker'],"['English375', 'Scottish']"
Where Do We Go from Here?,"['Fred MacMurray', ' Joan Leslie']",['Fred MacMurray'],['German']
White Pongo,"['Richard Fraser', ' Maris Wrixon']",['Richard Fraser'],
Why Girls Leave Home,"['Lola Lane', ' Pamela Blake']",[],
Wildfire,"['Bob Steele', ' Sterling Holloway']",['Bob Steele'],
Within These Walls,"['Thomas Mitchell', ' Mary Anderson']",['Thomas Mitchell'],['Irish']
Without Love,"['Spencer Tracy', ' Katharine Hepburn']",['Spencer Tracy'],['English']
The Woman in Green,"['Basil Rathbone', ' Nigel Bruce']",['Basil Rathbone'],"['English', 'Irish']"
The Woman Who Came Back,"['Nancy Kelly', ' John Loder']",['John Loder'],
Wonder Man,"['Danny Kaye', ' Virginia Mayo']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
6th Marine Division on Okinawa,['Harlon Block'],['Harlon Block'],
Appointment in Tokyo,[''],[],
The Battle of San Pietro,"['Mark W. Clark', ' John Huston (narrator)']",['Mark W. Clark'],
Death Mills,[''],[],
Fury in the Pacific,[''],[],
Here Is Germany,[''],[],
The House I Live In,['Frank Sinatra'],['Frank Sinatra'],"['Italian', 'Sicilian']"
The Last Bomb,[''],[],
Mom and Dad,[''],[],
Mr. and Mrs. America,[''],[],
The Nazi Plan,[''],[],
Saga of the Franklin,[''],[],
Target Invisible,[''],[],
To the Shores of Iwo Jima,[''],[],
Topaz,[''],[],
The True Glory,[''],[],
War Comes to America,[''],[],
Your Job In Germany,[''],[],
"Brenda Starr, Reporter",['Joan Woodbury'],[],
Federal Operator 99,"['Helen Talbot', ' Lorna Gray']",[],
Jungle Queen,['Ruth Roman'],[],
Jungle Raiders,"['Veda Ann Borg', ' Kane Richmond']",['Kane Richmond'],
Manhunt of Mystery Island,"['Linda Stirling', ' Richard Bailey']",['Richard Bailey'],
The Master Key,['Milburn Stone'],['Milburn Stone'],
The Purple Monster Strikes,['Dennis Moore'],['Dennis Moore'],
The Royal Mounted Rides Again,"['Bill Kennedy', ' Milburn Stone']",['Bill Kennedy'],
Secret Agent X-9,"['Lloyd Bridges', ' Keye Luke']",['Lloyd Bridges'],
Strange Confession,"['Lon Chaney Jr.', ' Brenda Joyce']",['Lon Chaney Jr.'],"['English', 'French', 'German', 'Irish']"
Who's Guilty?,"['Robert Kent', ' Amelita Ward']",['Robert Kent'],
Booby Dupes,['The Three Stooges'],['The Three Stooges'],
Draftee Daffy,['Daffy Duck'],[],
Flirty Birdy,[''],[],
The Friendly Ghost,['Casper'],[],
Hare Tonic,['Bugs Bunny'],[],
Hare Trigger,['Bugs Bunny'],[],
Herr Meets Hare,['Bugs Bunny'],[],
Hockey Homicide,['Goofy'],[],
Idiots Deluxe,['The Three Stooges'],['The Three Stooges'],
If a Body Meets a Body,['The Three Stooges'],['The Three Stooges'],
Intelligence and the Japanese Civilian,[''],[],
Know Your Enemy: Japan,[''],[],
Life with Feathers,"['Tweety', ' Sylvester']",[],
Micro-Phonies,['The Three Stooges'],['The Three Stooges'],
The Mouse Comes to Dinner,['Tom and Jerry'],['Tom and Jerry'],
My Japan,[''],[],
Okinawa Bulletins,[''],[],
Our Job in Japan,[''],[],
Quiet Please!,['Tom and Jerry'],['Tom and Jerry'],
Remember These Faces,[''],[],
The Stilwell Road,['Narrated by Ronald Reagan'],[],
The Story of the 14th Air Force,[''],[],
Swing Shift Cinderella,[''],[],
A Tale of Two Mice,[''],[],
Tee for Two,['Tom and Jerry'],['Tom and Jerry'],
Three Pests in a Mess,['The Three Stooges'],['The Three Stooges'],
The Town,[''],[],
Wings for This Man,['Narrated by Ronald Reagan'],[],
