0,1,Males,Ethnicity
The Unguarded Moment,"['Esther Williams', ' George Nader', ' John Saxon', ' Edward Andrews']",['George Nader'],
Uranium Boom,"['Dennis Morgan', ' William Talman']",['Dennis Morgan'],
The Vagabond King,"['Kathryn Grayson', ' Rita Moreno']",[],
The Violent Years,['Jean Moorhead'],[],
Walk the Proud Land,"['Audie Murphy', ' Anne Bancroft']",[],
War and Peace,"['Audrey Hepburn', ' Henry Fonda', ' Mel Ferrer', ' Vittorio Gassman', ' Herbert Lom', ' Anita Ekberg', ' Helmut Dantine', ' May Britt']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
The Werewolf,"['Don Megowan', ' Joyce Holden']",['Don Megowan'],
Westward Ho the Wagons!,"['Fess Parker', ' Kathleen Crowley']",['Fess Parker'],
When Gangland Strikes,"['Raymond Greenleaf', ' Marjie Millar']",['Raymond Greenleaf'],
While the City Sleeps,"['Dana Andrews', ' Vincent Price', ' Ida Lupino', ' Howard Duff', ' Rhonda Fleming', ' George Sanders']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The White Squaw,"['David Brian', ' May Wynn']",['David Brian'],
Wideo Wabbit,['Bugs Bunny'],[],
The Wild Party,"['Anthony Quinn', ' Carol Ohmart']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
A Woman's Devotion,"['Janice Rule', ' Ralph Meeker']",['Ralph Meeker'],
The Women of Pitcairn Island,"['Lynn Bari', ' Sue England']",[],
Women Without Men,"['Beverly Michaels', ' Joan Rice']",[],
World in My Corner,"['Audie Murphy', ' Barbara Rush']",[],
World Without End,"['Hugh Marlowe', ' Nancy Gates']",['Hugh Marlowe'],
Written on the Wind,"['Rock Hudson', ' Lauren Bacall', ' Robert Stack', ' Dorothy Malone']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
The Wrong Man,"['Henry Fonda', ' Vera Miles']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
X the Unknown,"['Dean Jagger', ' Edward Chapman']",['Dean Jagger'],"['English', 'German', 'Scottish']"
Yaqui Drums,"['Rod Cameron', ' Mary Castle']",['Rod Cameron'],
You Can't Run Away from It,"['June Allyson', ' Jack Lemmon', ' Charles Bickford']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
The Young Guns,"['Russ Tamblyn', ' Gloria Talbott']",['Russ Tamblyn'],
