0,1,Males,Ethnicity
On the Avenue,"['Dick Powell', ' Madeleine Carroll', ' The Ritz Brothers']",['Dick Powell'],
Once a Doctor,"['Jean Muir', ' Donald Woods']",['Donald Woods'],
One Hundred Men and a Girl,"['Deanna Durbin', ' Adolphe Menjou', ' Alice Brady']",['Adolphe Menjou'],
One Man Justice,"['Charles Starrett', ' Barbara Weeks']",['Charles Starrett'],
One Mile from Heaven,"['Claire Trevor', ' Fredi Washington', ' Sally Blane']",['Fredi Washington'],
Outcast,"['Warren William', ' Karen Morley', ' Lewis Stone']",['Warren William'],
The Outcasts of Poker Flat,"['Preston Foster', ' Virginia Weidler', ' Van Heflin']",['Preston Foster'],
The Outer Gate,"['Ralph Morgan', ' Kay Linaker']",['Ralph Morgan'],
Outlaws of the Orient,"['Jack Holt', ' Mae Clark', ' Harold Huber']",['Jack Holt'],
Outlaws of the Prairie,"['Charles Starrett', ' Iris Meredith']",['Charles Starrett'],
Over the Goal,"['William Hopper', ' June Travis']",['William Hopper'],
Paid to Dance,"['Don Terry', ' Jacqueline Wells', ' Rita Hayworth']",['Don Terry'],
Paradise Express,"['Grant Withers', ' Dorothy Appleby']",['Grant Withers'],
Paradise Isle,"['Movita Castaneda', ' Warren Hull']",['Warren Hull'],
Park Avenue Logger,"[""George O'Brien"", ' Beatrice Roberts', ' Ward Bond']",['Ward Bond'],
Parnell,"['Clark Gable', ' Myrna Loy', ' Alan Marshal']",['Clark Gable'],
Parole Racket,"['Paul Kelly', ' Rosalind Keith']",['Paul Kelly'],
Partners in Crime,"['Lynne Overman', ' Roscoe Karns', ' Anthony Quinn']",['Roscoe Karns'],
Penrod and Sam,"['Billy Mauch', ' Spring Byington']",['Billy Mauch'],
The Perfect Specimen,"['Errol Flynn', ' Joan Blondell', ' Hugh Herbert']",['Errol Flynn'],
Personal Property,"['Jean Harlow', ' Robert Taylor', ' E. E. Clive']",['Robert Taylor'],
Pick a Star,"['Rosina Lawrence', ' Jack Haley', ' Lyda Roberti']",['Jack Haley'],
The Plough and the Stars,"['Barbara Stanwyck', ' Preston Foster', ' Barry Fitzgerald']",['Preston Foster'],
Portia on Trial,"['Heather Angel', ' Neil Hamilton', ' Walter Abel']",['Neil Hamilton'],
Prairie Thunder,"['Dick Foran', ' Frank Orth']",['Dick Foran'],
Prescription for Romance,"['Wendy Barrie', ' Kent Taylor', ' Mischa Auer']",['Kent Taylor'],
The Prince and the Pauper,"['Errol Flynn', ' Claude Rains', ' Henry Stephenson']",['Errol Flynn'],
The Prisoner of Zenda,"['Ronald Colman', ' Douglas Fairbanks Jr.', ' Raymond Massey']",['Ronald Colman'],
Public Cowboy No. 1,"['Gene Autry', ' Ann Rutherford']",['Gene Autry'],
Public Wedding,"['Jane Wyman', ' Dick Purcell', ' Marie Wilson']",['Dick Purcell'],
Racing Lady,"['Ann Dvorak', ' Smith Ballew', ' Harry Carey']",['Smith Ballew'],
Racketeers in Exile,"['George Bancroft', ' Evelyn Venable', ' Wynne Gibson']",['George Bancroft'],
Range Defenders,"['Robert Livingston', ' Ray ""Crash"" Corrigan']",['Robert Livingston'],
Ranger Courage,"['Robert Allen', ' Walter Miller']",['Robert Allen'],
The Rangers Step In,"['Robert Allen', ' Eleanor Stewart']",['Robert Allen'],
"Ready, Willing and Able","['Ruby Keeler', ' Wini Shaw', ' Carol Hughes']",[],
Reckless Ranger,"['Robert Allen', ' Jack Perrin']",['Robert Allen'],
The Red Rope,"['Bob Steele', ' Lois January']",['Bob Steele'],
Renfrew of the Royal Mounted,"['James Newill', ' Carol Hughes']",['James Newill'],
Reported Missing,"['William Gargan', ' Jean Rogers']",['William Gargan'],
Rhythm in the Clouds,"['Patricia Ellis', ' Warren Hull']",['Warren Hull'],
Riders of the Whistling Skull,"['Bob Livingston', ' Ray ""Crash"" Corrigan']",['Bob Livingston'],
Ridin' the Lone Trail,"['Bob Steele', ' Claire Rochelle']",['Bob Steele'],
Riding on Air,"['Joe E. Brown', ' Guy Kibbee', ' Florence Rice']",['Joe E. Brown'],
The Road Back,"['Slim Summerville', ' Andy Devine', ' John Emery']",['Slim Summerville'],
Roaring Timber,"['Jack Holt', ' Grace Bradley']",['Jack Holt'],
"Roll Along, Cowboy","['Smith Ballew', ' Cecilia Parker']",['Smith Ballew'],
Rootin' Tootin' Rhythm,"['Gene Autry', ' Monte Blue', ' Armida']",['Gene Autry'],
Rosalie,"['Eleanor Powell', ' Nelson Eddy', ' Ray Bolger']",['Nelson Eddy'],
Round-Up Time in Texas,"['Gene Autry', ' Maxine Doyle']",['Gene Autry'],
Rustlers' Valley,"['William Boyd', ' Lee J. Cobb']",['William Boyd'],
Sandflow,"['Buck Jones', ' Lita Chevret']",['Buck Jones'],
San Quentin,"[""Pat O'Brien"", ' Humphrey Bogart', ' Ann Sheridan']",['Humphrey Bogart'],
Santa Fe Rides,"['Bob Custer', ' Eleanor Stewart', ' David Sharpe']",['Bob Custer'],
Saratoga,"['Clark Gable', ' Jean Harlow', ' Lionel Barrymore']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Saturday's Heroes,"['Van Heflin', ' Marian Marsh']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
Sea Devils,"['Victor McLaglen', ' Ida Lupino', ' Preston Foster']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Sea Racketeers,"['Weldon Heyburn', ' Jeanne Madden']",['Weldon Heyburn'],
Second Honeymoon,"['Loretta Young', ' Tyrone Power', ' Claire Trevor']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Secret Valley,"['Richard Arlen', ' Virginia Grey']",['Richard Arlen'],
Seventh Heaven,"['James Stewart', ' Simone Simon', ' Jean Hersholt']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Sh! The Octopus,"['Hugh Herbert', ' Allen Jenkins', ' Marcia Ralston']",['Hugh Herbert'],
The Shadow,"['Rita Hayworth', ' Charles Quigley']",['Charles Quigley'],
Shall We Dance,"['Fred Astaire', ' Ginger Rogers', ' Edward Everett Horton']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
She Asked for It,"['William Gargan', ' Vivienne Osborne']",['William Gargan'],
She Had to Eat,"['Rochelle Hudson', ' Jack Haley', ' Eugene Pallette']",['Jack Haley'],
She Loved a Fireman,"['Dick Foran', ' Ann Sheridan']",['Dick Foran'],
She Married an Artist,"['John Boles', ' Luli Deste', ' Frances Drake']",['John Boles'],
She's Dangerous,"['Tala Birell', ' Cesar Romero', ' Walter Pidgeon']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
She's Got Everything,"['Ann Sothern', ' Gene Raymond', ' Helen Broderick']",['Gene Raymond'],
She's No Lady,"['Ann Dvorak', ' Aileen Pringle']",[],
The Sheik Steps Out,"['Ramon Novarro', ' Lola Lane', ' Kathleen Burke']",['Ramon Novarro'],['Mexican']
The Silver Trail,"['Rex Lease', ' Roger Williams']",['Rex Lease'],
Sing and Be Happy,"['Tony Martin', ' Leah Ray', ' Joan Davis']",['Tony Martin'],
The Singing Marine,"['Dick Powell', ' Doris Weston', ' Lee Dixon']",['Dick Powell'],
Sky Racket,"['Bruce Bennett', ' Monte Blue', ' Hattie McDaniel']",['Bruce Bennett'],
Slave Ship,"['Wallace Beery', ' Warner Baxter', ' Mickey Rooney']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Slaves in Bondage,"['Lona Andre', ' Wheeler Oakman', ' Florence Dudley']",['Wheeler Oakman'],
Slim,"['Henry Fonda', "" Pat O'Brien""]",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Small Town Boy,"['Stuart Erwin', ' Joyce Compton', ' Dorothy Appleby']",['Stuart Erwin'],
Smart Blonde,"['Glenda Farrell', ' Barton MacLane']",['Barton MacLane'],
Smoke Tree Range,"['Buck Jones', ' Muriel Evans']",['Buck Jones'],
Snow White and the Seven Dwarfs,"['Voices of Adriana Caselotti', ' Billy Gilbert']",['Billy Gilbert'],
The Soldier and the Lady,"['Anton Walbrook', ' Elizabeth Allan', ' Akim Tamiroff']",['Anton Walbrook'],
Something to Sing About,"['James Cagney', ' Evelyn Daw', ' Mona Barrie']",['James Cagney'],"['Irish25', 'Norwegian']"
Song of the City,"['Margaret Lindsay', ' Dean Jagger', ' Nat Pendleton']",['Dean Jagger'],"['English', 'German', 'Scottish']"
Sophie Lang Goes West,"['Gertrude Michael', ' Lee Bowman']",[],
Souls at Sea,"['Gary Cooper', ' George Raft', ' Robert Cummings']",['Gary Cooper'],['English']
Speed to Spare,"['Charles Quigley', ' Dorothy Wilson']",['Charles Quigley'],
Springtime in the Rockies,"['Gene Autry', ' Smiley Burnette']",['Gene Autry'],
Stage Door,"['Katharine Hepburn', ' Ginger Rogers', ' Adolphe Menjou']",['Adolphe Menjou'],
Stand-In,"['Leslie Howard', ' Humphrey Bogart', ' Joan Blondell']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
A Star Is Born,"['Fredric March', ' Janet Gaynor', ' Adolphe Menjou']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
Stella Dallas,"['Barbara Stanwyck', ' John Boles', ' Alan Hale']",['John Boles'],
"Step Lively, Jeeves!","['Arthur Treacher', ' Patricia Ellis']",['Arthur Treacher'],
Stolen Holiday,"['Kay Francis', ' Claude Rains', ' Ian Hunter']",['Claude Rains'],['English']
Submarine D-1,"[""Pat O'Brien"", ' George Brent', ' Wayne Morris']",['George Brent'],
Super-Sleuth,"['Jack Oakie', ' Ann Sothern', ' Paul Guilfoyle']",['Jack Oakie'],
"Swing High, Swing Low","['Dorothy Lamour', ' Carole Lombard', ' Fred MacMurray']",['Fred MacMurray'],['German']
Talent Scout,"['Donald Woods', ' Jeanne Madden', ' Fred Lawrence']",['Donald Woods'],
Telephone Operator,"['Judith Allen', ' Alice White', ' Pat Flaherty']",[],
Texas Trail,"['William Boyd', ' Russell Hayden']",['William Boyd'],
That Certain Woman,"['Bette Davis', ' Henry Fonda', ' Anita Louise']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
That Girl from Paris,"['Lily Pons', ' Jack Oakie']",['Jack Oakie'],
That I May Live,"['Rochelle Hudson', ' Robert Kent', ' Jack La Rue']",['Robert Kent'],
That Man's Here Again,"['Hugh Herbert', ' Mary Maguire']",['Hugh Herbert'],
That Navy Spirit,"['Lew Ayres', ' Mary Carlisle']",['Lew Ayres'],
There Goes My Girl,"['Ann Sothern', ' Gene Raymond', ' Richard Lane']",['Gene Raymond'],
There Goes the Groom,"['Ann Sothern', ' Burgess Meredith', ' Mary Boland']",['Burgess Meredith'],"['English', 'Welsh', 'German']"
They Gave Him a Gun,"['Spencer Tracy', ' Gladys George', ' Franchot Tone']",['Spencer Tracy'],['English']
They Wanted to Marry,"['Betty Furness', ' Gordon Jones']",['Gordon Jones'],
They Won't Forget,"['Claude Rains', ' Lana Turner', ' Otto Kruger']",['Claude Rains'],['English']
Thin Ice,"['Tyrone Power', ' Sonja Henie', ' Arthur Treacher']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
"Think Fast, Mr. Moto","['Peter Lorre', ' Virginia Field', ' Thomas Beck']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
The Thirteenth Chair,"['Dame May Whitty', ' Lewis Stone', ' Elissa Landi']",['Lewis Stone'],
This Is My Affair,"['Robert Taylor', ' Barbara Stanwyck', ' Brian Donlevy']",['Robert Taylor'],
This Way Please,"['Betty Grable', ' Charles Rogers', ' Porter Hall']",['Charles Rogers'],
Thoroughbreds Don't Cry,"['Mickey Rooney', ' Judy Garland', ' C. Aubrey Smith']",[],
Thrill of a Lifetime,"['James V. Kern', ' Judy Canova']",['James V. Kern'],
Thunder Trail,"['Gilbert Roland', ' Charles Bickford', ' Marsha Hunt']",['Gilbert Roland'],
Time Out for Romance,"['Claire Trevor', ' Michael Whalen', ' Joan Davis']",['Michael Whalen'],
The Toast of New York,"['Cary Grant', ' Frances Farmer', ' Edward Arnold']",['Edward Arnold'],['German']
Too Many Wives,"['Anne Shirley', ' Barbara Pepper']",[],
Top of the Town,"['Doris Nolan', ' George Murphy']",['George Murphy'],['Irish']
Topper,"['Constance Bennett', ' Roland Young', ' Cary Grant']",['Roland Young'],
Tovarich,"['Claudette Colbert', ' Charles Boyer', ' Basil Rathbone']",['Charles Boyer'],['French']
Trail of Vengeance,"['Johnny Mack Brown', ' Iris Meredith']",['Johnny Mack Brown'],
Trailin' Trouble,"['Ken Maynard', ' Lona Andre']",['Ken Maynard'],
Trapped,"['Charles Starrett', ' Peggy Stratford']",['Charles Starrett'],
Trapped by G-Men,"['Jack Holt', ' Wynne Gibson']",['Jack Holt'],
The Trigger Trio,"['Ray Corrigan', ' Max Terhune']",['Ray Corrigan'],
Trouble in Morocco,"['Jack Holt', ' Mae Clarke']",['Jack Holt'],
True Confession,"['Carole Lombard', ' Fred MacMurray', ' John Barrymore']",['Fred MacMurray'],['German']
The Trusted Outlaw,"['Bob Steele', ' Lois January', ' Joan Barclay']",['Bob Steele'],
Turn Off the Moon,"['Charlie Ruggles', ' Eleanore Whitney']",[],
Two-Fisted Sheriff,"['Charles Starrett', ' Barbara Weeks']",['Charles Starrett'],
Two Gun Law,"['Charles Starrett', ' Peggy Stratford']",['Charles Starrett'],
Two Wise Maids,"['Alison Skipworth', ' Peggy Moran', ' Donald Cook']",['Donald Cook'],
Waikiki Wedding,"['Bing Crosby', ' Martha Raye', ' Shirley Ross']",['Bing Crosby'],"['English', 'Irish']"
Wake Up and Live,"['Patsy Kelly', ' Ben Bernie', ' Walter Winchell']",['Ben Bernie'],
Way Out West,"['Stan Laurel', ' Oliver Hardy', ' James Finlayson']",['Stan Laurel'],['English']
We Have Our Moments,"['Sally Eilers', ' James Dunn', ' David Niven']",['James Dunn'],"['English', 'Irish']"
We Who Are About to Die,"['Ann Dvorak', ' Preston Foster', ' Willie Fung']",['Preston Foster'],
Wee Willie Winkie,"['Shirley Temple', ' Victor McLaglen', ' C. Aubrey Smith']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
We're on the Jury,"['Victor Moore', ' Helen Broderick', ' Charles Lane']",['Victor Moore'],
Wells Fargo,"['Joel McCrea', ' Frances Dee', ' Porter Hall']",['Joel McCrea'],
Westbound Mail,"['Charles Starrett', ' Rosalind Keith']",['Charles Starrett'],
West Bound Limited,"['Lyle Talbot', ' Polly Rowles']",['Lyle Talbot'],
West of Shanghai,"['Boris Karloff', ' Ricardo Cortez', ' Beverly Roberts']",['Boris Karloff'],"['English', 'Indian']"
Western Gold,"['Smith Ballew', ' Heather Angel']",['Smith Ballew'],
When Love Is Young,"['Virginia Bruce', ' Kent Taylor', ' Walter Brennan']",['Kent Taylor'],
When You're in Love,"['Cary Grant', ' Grace Moore', ' Aline MacMahon']",[],
When's Your Birthday?,"['Joe E. Brown', ' Marian Marsh']",['Joe E. Brown'],"['Welsh', 'English']"
White Bondage,"['Jean Muir', ' Gordon Oliver']",['Gordon Oliver'],
"Wife, Doctor and Nurse","['Loretta Young', ' Warner Baxter', ' Virginia Bruce']",['Warner Baxter'],['English']
Wild and Woolly,"['Jane Withers', ' Walter Brennan', ' Lon Chaney Jr.']",['Walter Brennan'],['Irish']
Wild Horse Rodeo,"['Robert Livingston', ' June Martel']",['Robert Livingston'],
Wild Money,"['Edward Everett Horton', ' Louise Campbell', ' Lynne Overman']",['Edward Everett Horton'],"['German', 'Scottish']"
The Wildcatter,"['Scott Kolk', ' Jean Rogers']",['Scott Kolk'],
Windjammer,"[""George O'Brien"", ' Constance Worth']",[],
"Wine, Women and Horses","['Ann Sheridan', ' Barton MacLane', ' Walter Cassel']",['Barton MacLane'],
Wings over Honolulu,"['Wendy Barrie', ' Ray Milland', ' William Gargan']",['Ray Milland'],['Welsh']
Wise Girl,"['Miriam Hopkins', ' Ray Milland', ' Guinn Williams']",['Ray Milland'],['Welsh']
Woman Chases Man,"['Charles Winninger', ' Miriam Hopkins', ' Joel McCrea']",['Charles Winninger'],
The Woman I Love,"['Paul Muni', ' Miriam Hopkins', ' Louis Hayward']",['Paul Muni'],"['Ashkenazi', 'Jewish']"
Woman in Distress,"['May Robson', ' Irene Hervey']",[],
Woman-Wise,"['Rochelle Hudson', ' Michael Whalen']",['Michael Whalen'],
The Women Men Marry,"['George Murphy', ' Josephine Hutchinson', ' Claire Dodd']",['George Murphy'],['Irish']
Women of Glamour,"['Virginia Bruce', ' Melvyn Douglas', ' Reginald Denny']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
The Wrong Road,"['Richard Cromwell', ' Helen Mack', ' Lionel Atwill']",['Richard Cromwell'],
