0,1,Males,Ethnicity
Rulers of the Sea,"['Douglas Fairbanks Jr.', ' Margaret Lockwood', ' Will Fyffe']",['Douglas Fairbanks Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish']"
The Saint in London,"['George Sanders', ' Sally Gray']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
The Saint Strikes Back,"['George Sanders', ' Wendy Barrie']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
Saved by the Belle,['The Three Stooges'],['The Three Stooges'],
Second Fiddle,"['Sonja Henie', ' Tyrone Power', ' Rudy Vallée']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Secret of Dr. Kildare,"['Lew Ayres', ' Lionel Barrymore', ' Lionel Atwill']",['Lew Ayres'],
Secret Service of the Air,"['Ronald Reagan', ' John Litel', ' Ila Rhodes']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Sergeant Madden,"['Wallace Beery', ' Tom Brown', ' Alan Curtis', ' Laraine Day']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
She Married a Cop,"['Jean Parker', ' Phil Regan']",['Phil Regan'],
Silver on the Sage,"['William Boyd', ' George ""Gabby"" Hayes', ' Russell Hayden']",['William Boyd'],
Smashing the Money Ring,"['Ronald Reagan', ' Margot Stevenson']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Society Lawyer,"['Walter Pidgeon', ' Virginia Bruce', ' Leo Carrillo', ' Eduardo Ciannelli']",['Walter Pidgeon'],
Some Like It Hot,"['Bob Hope', ' Shirley Ross', ' Gene Krupa']",['Bob Hope'],"['English', 'Welsh']"
The Son of Frankenstein,"['Bela Lugosi', ' Boris Karloff']",['Boris Karloff'],"['English', 'Indian']"
Sorority House,"['Anne Shirley', ' James Ellison']",['James Ellison'],['English']
S.O.S. Tidal Wave,['Ralph Byrd'],['Ralph Byrd'],
Stagecoach,"['John Wayne', ' Claire Trevor', ' Berton Churchill', ' Thomas Mitchell', ' John Carradine', ' Tim Holt']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Stand Up and Fight,"['Wallace Beery', ' Robert Taylor']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Stanley and Livingstone,"['Spencer Tracy', ' Nancy Kelly', ' Richard Greene']",['Spencer Tracy'],['English']
The Star Maker,"['Bing Crosby', ' Louise Campbell']",['Bing Crosby'],"['English', 'Irish']"
St. Louis Blues,"['Dorothy Lamour', ' Lloyd Nolan']",['Lloyd Nolan'],
The Story of Vernon and Irene Castle,"['Fred Astaire', ' Ginger Rogers', ' Edna May Oliver', ' Walter Brennan']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
The Stranger from Texas,"['Charles Starrett', ' Lorna Gray']",['Charles Starrett'],
Stronger Than Desire,"['Virginia Bruce', ' Walter Pidgeon', ' Lee Bowman', ' Rita Johnson', ' Ann Dvorak']",['Walter Pidgeon'],
Sudden Money,"['Charles Ruggles', ' Marjorie Rambeau']",['Charles Ruggles'],
The Sun Never Sets,"['Douglas Fairbanks Jr.', ' Basil Rathbone']",['Douglas Fairbanks Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish']"
Susannah of the Mounties,"['Shirley Temple', ' Randolph Scott', ' Margaret Lockwood']",['Randolph Scott'],
Swanee River,"['Don Ameche', ' Andrea Leeds']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Sweepstakes Winner,"['Marie Wilson', ' Johnnie Davis', ' Allen Jenkins']",['Allen Jenkins'],
Tail Spin,"['Alice Faye', ' Constance Bennett', ' Nancy Kelly']",[],
Tarzan Finds a Son!,"['Johnny Weissmuller', "" Maureen O'Sullivan"", ' Johnny Sheffield']",['Johnny Weissmuller'],['German']
Television Spy,"['Judith Barrett', ' William Henry']",['William Henry'],['English']
Tell No Tales,"['Melvyn Douglas', ' Louise Platt', ' Gene Lockhart']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
That's Right - You're Wrong,"['Kay Kyser', ' Adolphe Menjou', ' Lucille Ball']",['Adolphe Menjou'],
These Glamour Girls,"['Lew Ayres', ' Lana Turner', ' Tom Brown']",['Lew Ayres'],
They All Come Out,"['Rita Johnson', ' Tom Neal']",['Tom Neal'],
They Made Me a Criminal,"['John Garfield', ' Dead End Kids', ' Claude Rains', ' Ann Sheridan', ' May Robson', ' Gloria Dickson']",['John Garfield'],"['Ashkenazi', 'Jewish']"
They Shall Have Music,"['Jascha Heifetz', ' Joel McCrea', ' Andrea Leeds']",['Jascha Heifetz'],
Those High Grey Walls,"['Walter Connolly', ' Onslow Stevens']",['Walter Connolly'],
Three Little Sew and Sews,['The Three Stooges'],['The Three Stooges'],
The Three Musketeers,"['Don Ameche', ' Ritz Brothers', ' Gloria Stuart']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Three Sappy People,['The Three Stooges'],['The Three Stooges'],
Three Smart Girls Grow Up,"['Deanna Durbin', ' Nan Grey', ' Helen Parrish']",[],
Three Sons,"['Edward Ellis', ' Katharine Alexander']",['Edward Ellis'],
Three Texas Steers,"['John Wayne', ' Ray Corrigan', ' Max Terhune', ' Carole Landis']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Thunder Afloat,"['Wallace Beery', ' Chester Morris', ' Virginia Grey', ' Douglass Dumbrille']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Torchy Blane in Chinatown,"['Glenda Farrell', ' Barton MacLane']",['Barton MacLane'],
Torchy Blane... Playing with Dynamite,"['Jane Wyman', ' Allen Jenkins']",['Allen Jenkins'],
Torchy Runs for Mayor,"['Glenda Farrell', ' Barton MacLane']",['Barton MacLane'],
Tower of London,"['Basil Rathbone', ' Boris Karloff', "" Barbara O'Neil""]",['Basil Rathbone'],"['English', 'Irish']"
Tropic Fury,"['Beverly Roberts', ' Richard Arlen']",['Richard Arlen'],
Trouble in Sundown,"[""George O'Brien"", ' Rosalind Keith']",[],
Undercover Doctor,"['Lloyd Nolan', ' Janice Logan']",['Lloyd Nolan'],
Unexpected Father,"['Shirley Ross', "" Dennis O'Keefe""]",[],
Union Pacific,"['Barbara Stanwyck', ' Joel McCrea', ' Akim Tamiroff']",['Joel McCrea'],
Unmarried,"['Helen Twelvetrees', "" Donald O'Connor"", ' Buck Jones']",['Buck Jones'],
Waterfront,"['Gloria Dickson', ' Dennis Morgan', ' Marie Wilson', ' Sheila Bromley']",['Dennis Morgan'],
Way Down South,"['Bobby Breen', ' Alan Mowbray', ' Steffi Duna']",['Bobby Breen'],
We Are Not Alone,"['Jane Bryan', ' Paul Muni']",['Paul Muni'],"['Ashkenazi', 'Jewish']"
We Want Our Mummy,['The Three Stooges'],['The Three Stooges'],
What a Life,"['Jackie Cooper', ' Betty Field', ' Janice Logan']",[],
When Tomorrow Comes,"['Irene Dunne', ' Charles Boyer']",['Charles Boyer'],['French']
"Wife, Husband and Friend","['Loretta Young', ' Warner Baxter', ' Binnie Barnes']",['Warner Baxter'],['English']
Wings of the Navy,"['George Brent', ' Olivia de Havilland', ' John Payne']",['George Brent'],
Winner Take All,"['Tony Martin', ' Gloria Stuart']",['Tony Martin'],
Within the Law,"['Ruth Hussey', ' Tom Neal']",['Tom Neal'],
The Wizard of Oz,"['Judy Garland', ' Frank Morgan', ' Ray Bolger', ' Jack Haley', ' Bert Lahr', ' Billie Burke', ' Charley Grapewin', ' Margaret Hamilton']",['Frank Morgan'],
The Women,"['Norma Shearer', ' Joan Crawford', ' Rosalind Russell', ' Paulette Goddard', ' Joan Fontaine', ' Mary Boland', ' Ruth Hussey']",[],
Women in the Wind,"['Kay Francis', ' William Gargan', ' Victor Jory']",['William Gargan'],
Wuthering Heights,"['Merle Oberon', ' Laurence Olivier', ' David Niven', '  Flora Robson']",['Laurence Olivier'],"['English', 'French', 'Huguenot']"
Wyoming Outlaw,"['John Wayne', ' Ray Corrigan', ' Raymond Hatton', "" Don 'Red' Barry""]",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
"Yes, My Darling Daughter","['Priscilla Lane', ' Jeffrey Lynn', ' Roland Young', ' Fay Bainter']",['Jeffrey Lynn'],
"Yes, We Have No Bonanza",['The Three Stooges'],['The Three Stooges'],
You Can't Cheat an Honest Man,"['W. C. Fields', ' Edgar Bergen', ' Charlie McCarthy']",['Edgar Bergen'],['Swedish']
You Can't Get Away with Murder,"['Humphrey Bogart', ' Gale Page', ' Billy Halop', ' John Litel']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Young Mr. Lincoln,"['Henry Fonda', ' Alice Brady']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Zaza,"['Claudette Colbert', ' Herbert Marshall']",['Herbert Marshall'],
Zenobia,"['Oliver Hardy', ' Harry Langdon', ' Billie Burke']",['Oliver Hardy'],
The Zero Hour,"['Frieda Inescort', ' Otto Kruger']",['Otto Kruger'],
Zorro's Fighting Legion,"['Reed Hadley', ' Sheila Darcy']",['Reed Hadley'],
