0,1,Males,Ethnicity
Son in Law,"['Pauly Shore', ' Carla Gugino', ' Lane Smith']",['Pauly Shore'],
Son of the Pink Panther,"['Roberto Benigni', ' Herbert Lom', ' Claudia Cardinale']",['Roberto Benigni'],['Italian']
Striking Distance,"['Bruce Willis', ' Sarah Jessica Parker', ' Tom Sizemore', ' Dennis Farina', ' Robert Pastorelli']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
Sunset Grill,"['Peter Weller', ' Lori Singer', ' Stacy Keach']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
Super Mario Bros.,"['Bob Hoskins', ' John Leguizamo', ' Dennis Hopper', ' Samantha Mathis', ' Fisher Stevens', ' Richard Edson', ' Fiona Shaw']",['Bob Hoskins'],"['English', 'Romani']"
Suture,"['Dennis Haysbert', ' Mel Harris']",['Dennis Haysbert'],['AfricanAmerican']
Swing Kids,"['Robert Sean Leonard', ' Christian Bale', ' Barbara Hershey']",['Robert Sean Leonard'],"['English', 'German', 'Welsh']"
Teenage Mutant Ninja Turtles III,"['Paige Turco', ' Elias Koteas', ' Stuart Wilson']",['Elias Koteas'],['Greek']
The Temp,"['Timothy Hutton', ' Lara Flynn Boyle', ' Faye Dunaway', ' Dwight Schultz', ' Oliver Platt', ' Steven Weber']",['Timothy Hutton'],"['English', 'Irish', 'Norwegian', 'German']"
Theremin: An Electronic Odyssey,"['Footage of Leon Theremin', ' Brian Wilson']",['Brian Wilson'],"['Swedish', 'English', 'Dutch', 'German', 'Irish', 'Scottish', 'Welsh', 'ScotsIrishNorthern', 'Irish', 'French']"
The Thing Called Love,"['Samantha Mathis', ' River Phoenix', ' Dermot Mulroney', ' Sandra Bullock']",['Dermot Mulroney'],"['Irish125', 'German']"
This Boy's Life,"['Robert De Niro', ' Ellen Barkin', ' Leonardo DiCaprio']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
The Three Musketeers,"['Charlie Sheen', ' Kiefer Sutherland', ' Oliver Platt', "" Chris O'Donnell"", ' Tim Curry', ' Rebecca De Mornay']",['Kiefer Sutherland'],"['Scottish', 'English', 'Irish', 'German']"
Three of Hearts,"['William Baldwin', ' Sherilyn Fenn', ' Kelly Lynch']",['William Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Tom and Jerry: The Movie,"['Richard Kind', ' Dana Hill', ' Anndi McAfee', ' Tony Jay', ' Rip Taylor']",['Richard Kind'],
Tombstone,"['Kurt Russell', ' Val Kilmer', ' Dana Delany', ' Bill Paxton', ' Sam Elliott', ' Powers Boothe', ' Michael Biehn', ' Billy Zane', ' Jason Priestley', ' Robert John Burke', ' Joanna Pacula', ' Stephen Lang', ' Michael Rooker', ' Jon Tenney']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Totally F***ed Up,"['James Duval', ' Craig Gilmore']",['James Duval'],"['Irish', 'Native', 'American', 'FrenchVietnamese']"
True Romance,"['Christian Slater', ' Patricia Arquette', ' Dennis Hopper', ' Val Kilmer', ' Gary Oldman', ' Brad Pitt', ' Christopher Walken', ' Bronson Pinchot', ' James Gandolfini']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Twenty Bucks,"['Brendan Fraser', ' Linda Hunt', ' Elisabeth Shue', ' Christopher Lloyd']",['Brendan Fraser'],"['Irish', 'Scottish', 'German', 'Czech', 'FrenchCanadian', 'English']"
Undercover Blues,"['Kathleen Turner', ' Dennis Quaid']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Untamed Heart,"['Christian Slater', ' Marisa Tomei', ' Rosie Perez']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
The Vanishing,"['Jeff Bridges', ' Kiefer Sutherland', ' Nancy Travis', ' Sandra Bullock']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
The War Room,"['James Carville', ' Paul Begala']",['James Carville'],
Warlock: The Armageddon,"['Julian Sands', ' Paula Marshall']",['Julian Sands'],['English']
Watch It,"['Peter Gallagher', ' Suzy Amis', ' John C. McGinley']",['Peter Gallagher'],['Irish']
Wayne's World 2,"['Mike Myers', ' Dana Carvey', ' Tia Carrere', ' Christopher Walken']",['Mike Myers'],"['English', 'Welsh']"
We're Back! A Dinosaur's Story,"['Voices of Jay Leno', ' John Goodman']",['John Goodman'],"['English', 'Welsh', 'German']"
The Wedding Banquet,"['Winston Chao', ' Dion Birney']",['Winston Chao'],
Weekend at Bernie's II,"['Andrew McCarthy', ' Jonathan Silverman', ' Terry Kiser']",['Andrew McCarthy'],"['Irish', 'English', 'Scottish', 'German']"
What's Eating Gilbert Grape,"['Johnny Depp', ' Juliette Lewis', ' Leonardo DiCaprio']",['Johnny Depp'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'FrenchCanadian', 'Dutch', 'Flemish', 'Belgian', 'German', 'African']"
What's Love Got to Do with It,"['Angela Bassett', ' Laurence Fishburne']",['Laurence Fishburne'],['AfricanAmerican']
Where's God When I'm S-Scared?,"['Phil Vischer', ' Mike Nawrocki']",['Phil Vischer'],
White Wolves: A Cry in the Wild II,"['Mark-Paul Gosselaar', "" Amy O'Neill"", ' Ami Dolenz']",[],
Who's the Man?,"['Ice-T', ' Bernie Mac', ' Denis Leary']",['Denis Leary'],['Irish']
Wilder Napalm,"['Debra Winger', ' Dennis Quaid', ' Arliss Howard']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Woman of Desire,"['Bo Derek', ' Robert Mitchum', ' Jeff Fahey']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Wrestling Ernest Hemingway,"['Robert Duvall', ' Richard Harris', ' Shirley MacLaine', ' Sandra Bullock']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
The Wrong Man,"['Rosanna Arquette', ' Kevin Anderson', ' John Lithgow']",['Kevin Anderson'],
Younger and Younger,"['Donald Sutherland', ' Brendan Fraser', ' Lolita Davidovich']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
