Tales from the Hood,"['Clarence Williams III', ' David Alan Grier']",['Horror anthology']
Tall Tale,"['Patrick Swayze', ' Oliver Platt', ' Scott Glenn', ' Nick Stahl', ' Roger Aaron Brown', "" Catherine O'Hara""]",['Fantasy']
Tank Girl,"['Lori Petty', ' Malcolm McDowell', ' Ice-T', ' Naomi Watts']",['Action']
Theodore Rex,"['Whoopi Goldberg', ' Armin Mueller-Stahl']",['Comedy']
The Thief and the Cobbler,[''],['Animated film']
Things to Do in Denver When You're Dead,"['Andy García', ' Christopher Walken', ' Treat Williams', ' Gabrielle Anwar', ' Christopher Lloyd', ' William Forsythe', ' Jack Warden']",['Crime drama']
Three Wishes,"['Patrick Swayze', ' Mary Elizabeth Mastrantonio']",['Fantasy']
The Tie That Binds,"['Daryl Hannah', ' Keith Carradine', ' Moira Kelly', ' Vincent Spano']",['Thriller']
To Die For,"['Nicole Kidman', ' Matt Dillon', ' Joaquin Phoenix', ' Illeana Douglas']",['Comedy']
"To Wong Foo, Thanks for Everything! Julie Newmar","['Wesley Snipes', ' Patrick Swayze', ' John Leguizamo', ' Stockard Channing', ' Chris Penn', ' Blythe Danner', ' Arliss Howard', ' Julie Newmar']",['Comedy']
To the Limit,"['Anna Nicole Smith', ' Michael Nouri']",['Drama']
Tom and Huck,"['Jonathan Taylor Thomas', ' Brad Renfro']","['Comedy', ' Family']"
Tommy Boy,"['Chris Farley', ' David Spade', ' Rob Lowe', ' Julie Warner', ' Brian Dennehy', ' Bo Derek', ' Dan Aykroyd']",['Comedy']
Top Dog,['Chuck Norris'],['Comedy']
Toy Story,"['Tim Allen', ' Tom Hanks (voices)']",['Animated film']
Trinity and Beyond,[''],['Documentary']
Truman,"['Gary Sinise', ' Diana Scarwid']",['Biography']
Two Bits,"['Jerry Barone', ' Mary Elizabeth Mastrantonio', ' Al Pacino']",['Drama']
Under Siege 2: Dark Territory,"['Steven Seagal', ' Eric Bogosian', ' Katherine Heigl', ' Everett McGill', ' Morris Chestnut']",['Action']
Underneath,['Peter Gallagher'],['Drama']
Unzipped,[''],['Documentary']
The Usual Suspects,"['Stephen Baldwin', ' Gabriel Byrne', ' Benicio del Toro', ' Kevin Pollak', ' Kevin Spacey', ' Chazz Palminteri', ' Suzy Amis', ' Giancarlo Esposito', ' Pete Postlethwaite']",['Crime drama']
Vampire in Brooklyn,"['Eddie Murphy', ' Angela Bassett']","['Comedy', ' Horror']"
Village of the Damned,"['Christopher Reeve', ' Kirstie Alley', ' Linda Kozlowski', ' Mark Hamill', ' Meredith Salenger', ' Michael Paré']",['Horror']
Virtuosity,"['Denzel Washington', ' Russell Crowe', ' Kelly Lynch']",['Science fiction']
Waiting to Exhale,"['Whitney Houston', ' Angela Bassett', ' Loretta Devine', ' Lela Rochon', ' Gregory Hines', ' Dennis Haysbert', ' Michael Beach']",['Drama']
A Walk in the Clouds,"['Keanu Reeves', ' Aitana Sánchez-Gijón', ' Anthony Quinn', ' Giancarlo Giannini']",['Drama']
The Walking Dead,"['Eddie Griffin', ' Allen Payne', ' Joe Morton']",['Drama']
Waterworld,"['Kevin Costner', ' Dennis Hopper', ' Jeanne Tripplehorn', ' Tina Majorino']","['Action', ' Science fiction']"
Welcome to the Dollhouse,['Heather Matarazzo'],['Drama']
The West Side Waltz,"['Shirley MacLaine', ' Liza Minnelli', ' Kathy Bates']",['Drama']
While You Were Sleeping,"['Sandra Bullock', ' Bill Pullman', ' Peter Gallagher', ' Peter Boyle']",['Romantic comedy']
White Man's Burden,"['John Travolta', ' Harry Belafonte']",['Drama']
The Wife,[''],['Drama']
Wigstock: The Movie,[''],['']
Wild Bill,"['Jeff Bridges', ' Ellen Barkin', ' David Arquette', ' John Hurt', ' Diane Lane', ' Keith Carradine', ' Bruce Dern', ' Christina Applegate']",['Western']
Wild Side,"['Christopher Walken', ' Anne Heche', ' Joan Chen']",['Drama']
Wings of Courage,"['Craig Sheffer', ' Elizabeth McGovern']",['IMAX']
Without Evidence,"['Scott Plank', ' Angelina Jolie']",['Drama']
The Wrong Woman,"['Nancy McKeon', ' Chelsea Field']",['Drama']
