White Lightning,"['Stanley Clements', ' Barbara Bestar', ' Steve Brodie']",['Sports drama']
White Witch Doctor,"['Robert Mitchum', ' Susan Hayward']",['Adventure']
Wicked Woman,"['Beverly Michaels', ' Richard Egan']",['Drama']
The Wild One,"['Marlon Brando', ' Lee Marvin']",['Drama']
Wings of the Hawk,"['Van Heflin', ' Julie Adams']",['Western']
Winning of the West,"['Gene Autry', ' Gail Davis']",['Western']
Woman They Almost Lynched,"['Audrey Totter', ' Joan Leslie']",['Western']
Working for Peanuts,[''],['Animated']
Young Bess,"['Jean Simmons', ' Stewart Granger', ' Deborah Kerr', ' Charles Laughton']",['Biography']
All My Babies,[''],['Educational']
Baby Butch,[''],['Animated']
Ben and Me,[''],['Animation']
Bully for Bugs,['Looney Tunes'],['Animation']
Cat-Tails for Two,['Looney Tunes'],['Animation']
Catty Cornered,[''],['Animation']
Designs on Jerry,['Tom and Jerry'],['Animation']
Don's Fountain of Youth,[''],['Animation']
Duck Dodgers,['Looney Tunes'],['Animation']
"Duck! Rabbit, Duck!",['Looney Tunes'],['Animation']
Johann Mouse,[''],['Animation']
Let's All Go to the Lobby,[''],['Animation']
Life with Tom,['Tom and Jerry'],['Animated']
Mouse for Sale,[''],['Animation']
Pup on a Picnic,['Tom and Jerry'],['Animation']
Puppy Tale,['Tom and Jerry'],['Animation']
The Seafarers,[''],['']
The Simple Things,['Mickey Mouse'],['Animation']
Southern Fried Rabbit,['Bugs Bunny'],['Animation']
Spooks!,['The Three Stooges'],['Comedy short']
The Tell-Tale Heart,['narrated by James Mason'],['Animated short']
"Toot, Whistle, Plunk and Boom",[''],['Animated short']
