,cover_id,title,author,year,genre,genre_alts
1272,6652565,The Von Bülow affair,"Wright, William",,Crime,"['Criminals', 'Trials (Murder)', 'Accessible book', 'Crime and criminals', 'Trials, litigation', 'Crime', 'Murder', 'Biography', 'Protected DAISY', 'Murderers']"
1273,1175170,What Happened to Cass McBride?,Gail Giles,,Crime,"['Suicide', 'Reading Level-Grade 12', 'Brothers', 'Reading Level-Grade 7', 'Dysfunctional families', 'Reading Level-Grade 9', 'Reading Level-Grade 8', 'Juvenile fiction', 'Family problems', 'Revenge', 'Fiction', 'Detective and mystery stories', 'Protected DAISY', 'Reading Level-Grade 11', 'Reading Level-Grade 10', 'Crime', 'Accessible book']"
1274,4859458,Evil Genius (Genius #1),Catherine Jinks,,Crime,"['Good and evil', 'Computer hackers', 'Genius', 'Juvenile Fiction', 'Teenagers', 'Crime', 'Science fiction', 'Identity (Philosophical concept)', 'Protected DAISY', 'Schools', 'Fiction', 'Accessible book', 'Identity', 'Identity (Psychology)']"
1275,6455714,Long Lost,Harlan Coben,,Crime,"['Mass Market', 'Accessible book', 'Crime', 'Book', 'Terrorism', 'e-book', 'Myron Bolitar #9 (Fictitous character)', 'Literature', 'Sports agents', 'Fiction', 'Large Print', 'Thriller', 'Secrets', 'Audiobook', 'Murder', 'Stories', 'Audio', 'Detective', 'Paperback', 'Family', 'Harlan Coben', 'Series', 'Terrorists', 'Hardcover', 'Books', 'Suspense', 'Protected DAISY']"
1276,9327342,Hell on the border,S. W. Harman,,Crime,"['Administration of Criminal justice', 'Judges', 'Criminals', 'United States. District Court (Arkansas : Western District)', 'United States. Circuit Court (8th Circuit)', 'Criminal justice, Administration of', 'Accessible book', 'Crime', 'United States', 'Protected DAISY', 'Indian Territory', 'Biography', 'History']"
1277,2373687,Causes of crime,Arthur E. Fink,,Crime,"['Accessible book', 'Crime and criminals', 'Crime', 'Criminal anthropology', 'Heredity', 'Protected DAISY']"
1278,1401713,Crime and justice in America,Leonard Territo,,Crime,"['Administration of Criminal justice', 'Criminal justice, Administration of', 'Crime']"
1279,1754289,Criminology,John Tierney,,Crime,"['Sociological aspects', 'Sociological aspects of Crime', 'Accessible book', 'Crime', 'Protected DAISY', 'Criminology', 'History']"
1280,None,Jenayah di Malaysia,Mohd. Reduan Hj. Aslie,,Crime,['Crime']
1281,2512869,Knaves and fools,Neville Williams,,Crime,"['Criminals', 'Crime']"
1282,None,Kryminalistyka,Brunon Hołyst,,Crime,"['Crime', 'Criminal investigation']"
1283,None,Crime in London,Gilbert Kelland,,Crime,"['Metropolitan Police', 'Great Britain. Metropolitan Police Office. Criminal Investigation Dept', 'Great Britain', 'Police', 'Crime']"
1284,5811499,Mémoires de Vidocq,Eugène François Vidocq,,Crime,"['Detectives', 'Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Biography']"
1285,2150551,Droit pénal spécial,Michel Véron,,Crime,"['Criminal law', 'Classification', 'Crime']"
1286,None,Jugendkriminalität und Gesellschaftsstruktur,Tilmann Moser,,Crime,"['Psychological aspects of Juvenile delinquency', 'Criminal psychology', 'Juvenile delinquency', 'Psychological aspects', 'Crime']"
1287,None,The story of the Federal Bureau of Investigation,United States. Federal Bureau of Investigation.,,Crime,"['United States', 'United States. Federal Bureau of Investigation', 'Criminal investigation', 'Crime']"
1288,None,Freney the robber,Michael Holden,,Crime,"['Social conditions', 'History', 'Biography', 'Brigands and robbers', 'Crime']"
1289,None,The bootleggers,"Allsop, Kenneth",,Crime,"['Crime and criminals', 'Prohibition', 'Crime']"
1290,None,Florida's 1978 State comprehensive plan for criminal justice improvement,Florida. Bureau of Criminal Justice Planning and Assistance.,,Crime,"['Administration of Criminal justice', 'Juvenile delinquency', 'Crime prevention', 'Crime', 'Administration of Juvenile justice', 'Citizen participation', 'Prevention']"
1291,None,Crime and correction,Sheldon Glueck,,Crime,"['Criminals', 'Administration of Justice', 'Crime and criminals', 'Punishment', 'Crime']"
1292,None,Crime and juvenile delinquency,Microfilming Corporation of America.,,Crime,"['Bibliography', 'Microfiches', 'Juvenile delinquency', 'Crime and criminals', 'Crime', 'Corrections', 'Catalogs', 'Criminology']"
1293,815167,Hard Looks,Various,,Crime,"['Detective and mystery comic books, strips', 'Comic books, strips', 'Crime']"
1294,5712282,Wards of the state,Tighe Hopkins,,Crime,"['Criminals', 'Police', 'Prisons', 'Accessible book', 'Crime', 'Punishment']"
1295,None,The ungodly condemned in judgment,Moses Baldwin,,Crime,"['Crime', 'Criminals', 'Murder', 'Executions and executioners']"
1296,None,Criminal victimization in the United States,United States. Bureau of the Census,,Crime,"['Victims of crimes surveys', 'Criminals', 'Victims of crimes', 'Crime']"
1297,None,"The horrid nature, and enormous guilt of murder","Chauncy, Charles",,Crime,"['Murder', 'Sermons, American', 'Executions and executioners', 'American Sermons', 'Crime', 'Execution sermons']"
1298,6146297,A statistical vindication of the city of London,"Scott, Benjamin.",,Crime,"['Finance and taxation', 'Statistics', 'Finance', 'Accessible book', 'Crime', 'Social conditions']"
1299,None,"Juvenile delinquency and adult crime, 1948-1977 (Racine, Wisconsin)",Lyle W. Shannon,,Crime,"['Criminals', 'Juvenile delinquency', 'Crime']"
1300,6963071,American state trials,John Davison Lawson,,Crime,"['San Francisco Committee of Vigilance of 1851', 'Criminals', 'San Francisco Committee of Vigilance of 1856', 'Assassination attempts', 'Trials', 'Criminal courts', 'Assassination', 'Crime and criminals', 'Impeachment', 'Crime', 'States', 'Boston Massacre, 1770', 'Trials, litigation', 'Whiskey Rebellion, Pa., 1794', 'Haymarket Square Riot, Chicago, Ill., 1886', 'Ku Klux Klan (19th cent.)', 'Accessible book']"
1301,5637656,Mysteries of police and crime,Arthur Griffiths,,Crime,"['Criminals', 'Police', 'Accessible book', 'Crime and criminals', 'Crime', 'Criminal investigation']"
1302,None,Anti-Asian violence,United States. Congress. House. Committee on the Judiciary. Subcommittee on Civil and Constitutional Rights.,,Crime,"['Violent crimes', 'Asian Americans', 'Criminals', 'Crimes against', 'Crime', 'Race discrimination', 'Minorities']"
1303,None,Crime in the city,Daniel Glaser,,Crime,"['Juvenile delinquency', 'Law enforcement', 'Crime']"
1304,None,Crime and justice,Sheldon Glueck,,Crime,"['Administration of Criminal justice', 'Criminal procedure', 'Administration of Justice', 'Crime and criminals', 'Crime']"
1305,5940967,Our convicts,Mary Carpenter,,Crime,"['Prisoners', 'Criminals', 'Prisons', 'Accessible book', 'Crime']"
1306,5578687,Known to the police,"Holmes, Thomas.",,Crime,"['Poor', 'Accessible book', 'Criminals', 'Police', 'Crime']"
1307,None,"The banditti of the plains, or, The cattlemen's invasion of Wyoming in 1892",A. S. Mercer,,Crime,"['Criminals', 'History', 'Cattle trade', 'Crime']"
1308,5891234,Dramatic days at the Old Bailey,Charles Kingston,,Crime,"['Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Great Britain. Central Criminal Court', 'Great Britain']"
1309,4400087,Doing crime,"Peterson, Mark A.",,Crime,"['Prisoners', 'Criminals', 'Crime']"
1310,5632349,Madame de Brinvilliers and her times 1630-1676,Hugh Stokes,,Crime,"['French society', 'Social life and customs', 'criminals', 'Accessible book', 'gender', 'royalty', 'confession', 'poison', 'crime', 'society', 'French royalty', 'murder', 'crime and punishment', 'Poisoners', 'women', 'women in history', 'poverty', 'execution', 'punishment', 'Biography', 'history']"
1311,None,Oakland,United States. National Criminal Justice Information and Statistics Service.,,Crime,"['Criminals', 'Police', 'Public opinion', 'Crime']"
1312,5606618,"Crime, its causes and remedies",Cesare Lombroso,,Crime,"['Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Criminal anthropology', 'Criminology']"
1313,2677855,Perry Mason,Erle Stanley Gardner,,Crime,"['Mystery', 'detection', 'crime']"
1314,None,Victims,Peter Finn,,Crime,"['Criminals', 'Victims of crimes', 'Crime']"
1315,5856151,"An enquiry into the causes of the late increase of robbers, &c",Henry Fielding,,Crime,"['Accessible book', 'Crime and criminals', 'Brigands and robbers', 'Crime']"
1316,None,An act in addition to the Act for the punishment of certain crimes against the United States,United States. Congress. Senate,,Crime,"['Treason', 'Crime']"
1317,5663748,Anatomical studies upon brains of criminals,Moriz Benedikt,,Crime,"['Criminal anthropology', 'Criminals', 'Accessible book', 'Phrenology', 'Anatomy', 'Brain', 'Crime', 'Anatomy & histology', 'Cultural Anthropology', 'Criminology']"
1318,2087919,A system of penal law for the state of Louisiana,Edward Livingston,,Crime,"['Criminal procedure', 'Criminals', 'Prisons', 'Accessible book', 'Law and legislation', 'Evidence (Law)', 'Crime', 'Criminal law', 'Punishment']"
1319,5705617,Criminology,"Garofalo, Raffaele barone",,Crime,"['Criminals', 'Criminal law', 'Accessible book', 'Crime and criminals', 'Crime', 'Punishment', 'Criminology']"
1320,5625371,Darkness and daylight,Helen Stuart Campbell,,Crime,"['Poor', 'Social life and customs', 'Accessible book', 'Crime and criminals', 'Charities', 'Crime', 'New York', 'Social conditions', 'Benevolent and moral institutions and societies']"
1321,4487118,Illegitimacy and the influence of seasons upon conduct,"Leffingwell, Albert",,Crime,"['Criminals', 'Effect of climate on', 'Crime and weather', 'Accessible book', 'Crime and criminals', 'Crime', 'Great Britain', 'Illegitimacy', 'Human beings', 'Illegitimate children']"
1322,5598354,"Prisons, police and punishment","Carpenter, Edward",,Crime,"['Criminals', 'Prisons', 'Accessible book', 'Crime and criminals', 'Crime', 'Punishment']"
1323,None,Post-Employment Restrictions Act of 1988,United States. Congress. House. Committee on the Judiciary,,Crime,"['Officials and employees', 'Criminals', 'Conflict of interests', 'Crime']"
1324,6621669,Crime in America,Ramsey Clark,,Crime,"['Protected DAISY', 'Accessible book', 'Criminals', 'Police', 'Crime']"
1325,None,The justice and the mare's ale,Alan Macfarlane,,Crime,"['Social conditions', 'Social life and customs', 'History', 'Crime']"
1326,4688644,Sam Bass,Wayne Gard,,Crime,"['Crime and criminals', 'Texas', 'Brigands and robbers', 'Crime']"
1327,5622878,Chronicles of Bow Street police-office,Percy Fitzgerald,,Crime,"['Criminals', 'Police', 'Accessible book', 'Crime and criminals', 'Crime', 'London']"
1328,6238696,"Secrets of the prison-house, or, Gaol studies and sketches",Arthur Griffiths,,Crime,"['Accessible book', 'Crime', 'Crime and criminals', 'Prisons']"
1329,1280092,"Our rival, the rascal",Benjamin P. Eldridge,,Crime,"['Accessible book', 'Criminals', 'Police', 'Criminology', 'Crime']"
1330,528231,The Last Duel,Eric Jager,,Crime,"['Scandals', 'In library', 'Wager of battle', 'Crime', 'Dueling', 'Protected DAISY', 'Accessible book', 'History']"
1331,None,Hurricane Katrina,United States. Congress. Senate. Committee on Homeland Security and Governmental Affairs,,Crime,"['Emergency management', 'United States. Federal Emergency Management Agency', 'Hurricanes', 'Regional planning', 'Hurricane Katrina, 2005', 'Louisiana', 'Civic action', 'Law enforcement', 'Crime', 'United States. Dept. of Defense', 'United States', 'Natural disasters', 'Internet Archive Wishlist', 'Civil defense warning systems', 'Urban renewal', 'Rules and practice', 'Louisiana. National Guard', 'Disaster relief', 'Evaluation', 'Emergency communication systems', 'Armed Forces']"
1332,5308960,Economics of crime,Daryl A. Hellman,,Crime,"['Economic aspects of Crime', 'Crime', 'Economic aspects', 'Internet Archive Wishlist']"
1333,4233947,Criminals and crime,Robert Anderson,,Crime,"['Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Criminal anthropology', 'Punishment']"
1334,5903800,A notable discovery of coosnage 1591,Robert Greene,,Crime,"['Social life and customs', 'Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Early works to 1800']"
1335,5808156,"The Jukes; a study in crime, pauperism, disease, and heredity",Richard Louis Dugdale,,Crime,"['Prisons and reformatories', 'Criminals', 'Genetics', 'Accessible book', 'Crime and criminals', 'Crime', 'Heredity', 'Human Heredity']"
1336,8357983,Criminal careers of habitual felons,Joan Petersilia,,Crime,"['Administration of Criminal justice', 'Criminals', 'Accessible book', 'Crime', 'Recidivists', 'Protected DAISY', 'Criminology']"
1337,8322916,Crime and juvenile delinquency,Sol Rubin,,Crime,"['Protected DAISY', 'Accessible book', 'Juvenile delinquency', 'Juvenile Delinquency', 'Crime']"
1338,5685548,Recollections of a police magistrate,George Taylor Denison,,Crime,"['Toronto', 'Toronto (Ont.)', 'Ontario', 'Toronto (Ont.).', 'Accessible book', 'Crime and criminals', 'Toronto (Ont.) Police Court', 'Toronto (Ont.). Police Force', 'Toronto. Police Court', 'Crime', 'Police magistrates', 'Criminal courts', 'Biography']"
1339,5887250,Criminalité et conditions économiques,"Bonger, Willem Adriaan",,Crime,"['Economic aspects of Crime', 'Economic aspects', 'Accessible book', 'Crime and criminals', 'Crime']"
1340,None,Key issues in criminology,Roger G. Hood,,Crime,"['Administration of Criminal justice', 'Criminology', 'Criminal justice, Administration of', 'Crime']"
1341,8266501,Jude,Kate Morgenroth,,Crime,"['Mothers and sons', 'Young adult fiction', 'Politics, Practical', 'Prisons', 'Juvenile fiction', 'Fiction', 'Practical Politics', 'Protected DAISY', 'Crime', 'Accessible book', 'Prisions']"
1342,4838950,Crime,Oliver Cyriax,,Crime,"['Criminals', 'Accessible book', 'Dictionaries', 'Crime', 'Encyclopedias', 'Protected DAISY', 'Biography']"
1343,1644238,The Dreadful Truth,Ted Staunton,,Crime,"['Criminalite', 'Criminals', 'Ouvrages pour la jeunesse', 'Criminels', 'Accessible book', 'Histoire', 'Anecdotes', 'Crime', 'Protected DAISY', 'Juvenile literature', 'History']"
1344,None,The American Mafia,Joseph L. Albini,,Crime,"['Crime', 'Mafia', 'Internet Archive Wishlist']"
1345,8419564,The stairs that kept going down,Sir Compton Mackenzie,,Crime,"['Fiction', 'Crime', 'Internet Archive Wishlist']"
1346,None,Painted Black,Carl A. Raschke,,Crime,"['Crime', 'United States', 'Religion', 'Satanism', 'Internet Archive Wishlist', 'History']"
1347,8026064,Observing the law,George J. McCall,,Crime,"['Administration of Criminal justice', 'Criminals', 'Accessible book', 'Crime', 'Protected DAISY', 'Research', 'Criminology']"
1348,4807887,The organization of illegal markets,Peter Reuter,,Crime,"['Economic aspects of Crime', 'Organized crime', 'Crime', 'Racketeering', 'Mafia', 'Economic aspects']"
1349,None,The explanation of criminality,Gordon Trasler,,Crime,"['Protected DAISY', 'Accessible book', 'Criminals', 'Crime and criminals', 'Crime']"
1350,None,The Elizabethan underworld,"Judges, Arthur Valentine",,Crime,"['Social life and customs', 'Criminals', 'Accessible book', 'English literature', 'Crime and criminals', 'Relations with rogues and vagabonds', 'Sources', 'Protected DAISY', 'Crime', 'Rogues and vagabonds', 'History']"
1351,8633960,A criminal history of mankind,Colin Wilson,,Crime,"['Violent crimes', 'Murder', 'Protected DAISY', 'Accessible book', 'Violence', 'Crime', 'Psychological aspects', 'Criminology', 'Psychological aspects of Violence', 'History']"
1352,None,Criminology and criminal justice,John Eryl Hall Williams,,Crime,"['Administration of Criminal justice', 'Sociology', 'Criminal justice, Administration of', 'Crime and criminals', 'Crime', 'Criminology']"
1353,None,The mark of Cain,S. Giora Shoham,,Crime,"['Criminals', 'Social control', 'Social isolation', 'Accessible book', 'Crime', 'Stigma (Social psychology)', 'Protected DAISY', 'Deviant behavior', 'Internet Archive Wishlist']"
1354,6304623,Talking about detective fiction,P. D. James,,Crime,"['History and criticism', 'Accessible book', 'English Detective and mystery stories', 'Detective and mystery stories', 'Crime', 'Literary Criticism', 'Nonfiction', 'Protected DAISY', 'Technique', 'Authorship']"
1355,1202560,Child sexual abuse,Christopher Bagley,,Crime,"['Canada', 'Child sexual abuse', 'Sociology', 'Accessible book', 'Crime', 'Sexually abused children', 'Child molesting', 'Nonfiction', 'Protected DAISY', 'Services for', 'United States']"
1356,None,Politik und Verbrechen,Hans Magnus Enzensberger,,Crime,"['Accessible book', 'Protected DAISY', 'Crime and criminals', 'Crime']"
1357,None,Raíces históricas de la dependencia argentina,Leonardo Paso,,Crime,"['Oligarchy', 'Dependency on foreign countries', 'Crime', 'Sources', 'Economic conditions', 'Social conditions', 'History']"
1358,1342793,Taking Sides,Richard C. Monk,,Crime,"['Administration of Criminal justice', 'Criminology', 'Crime']"
1359,1519073,Modern histories of crime and punishment,Markus Dirk Dubber,,Crime,"['Administration of Criminal justice', 'Criminal law', 'Crime', 'Criminal liability', 'Punishment', 'History']"
1360,2114870,Justice gained?,Bill Dixon,,Crime,"['South Africa', 'Criminal Law', 'Legal Reference / Law Profession', 'Social Science / Criminology', 'Crime prevention', 'Crime', 'Southern Africa', 'Crime & criminology', 'Criminal Law - General', 'Social conditions', 'Law', 'Political science & theory', 'Criminology']"
1361,None,History from crime,Edward Muir,,Crime,"['Historiography', 'Europe', 'Criminal records', 'Criminal registers', 'Methodology', 'Crime', 'History']"
1362,1575819,Victims of crime,Robert A. Jerin,,Crime,"['Statistics', 'Social Science', 'Family violence', 'Politics / Current Events', 'Research', 'United States', 'Sociology', 'Services for', 'Public Policy - Social Services & Welfare', 'Crime', 'Victims of crimes', 'Criminology']"
1363,None,Xin xing fa tan suo,Liqing Zhang,,Crime,"['Classification', 'Criminal law', 'Conflict of laws', 'Patent laws and legislation', 'Crime', 'Cases', 'Patents (International law)']"
1364,4805426,Crime profiles,Terance D. Miethe,,Crime,"['Criminalite', 'Criminals', 'Social Science', 'Reference', 'Criminels', 'Accessible book', 'Crime', 'Crime & criminology', 'Protected DAISY', 'Criminology', 'Sociology', 'Internet Archive Wishlist']"
1365,1544375,Gender and crime,Karen Heimer,,Crime,"['Women', 'Sex differences', 'Crimes against', 'Female offenders', 'Crime']"
1366,2150453,Droit pénal spécial,Michèle-Laure Rassat,,Crime,"['Crime', 'Classification', 'Criminal law']"
1367,3356667,Caribbean Security in the Age of Terror,Ivelaw Lloyd Griffith,,Crime,"['September 11 Terrorist Attacks, 2001', 'National security', 'Crime', 'Caribbean Community', 'Terrorism', 'Foreign relations']"
1368,None,Financial challenge to crime and terrorism,Great Britain. Treasury,,Crime,"['Terrorism', 'Crime']"
1369,5437471,"Crime, Law And Popular Culture In Europe Since 1500",Richard McMahon,,Crime,"['Social aspects', 'Popular culture', 'History', 'Crime']"
1370,2027461,"CRIME AND EMPIRE, 1840-1940: CRIMINAL JUSTICE IN LOCAL AND GLOBAL CONTEXT; ED. BY BARRY S. GODFREY",Barry S. Godfrey,,Crime,"['Administration of Criminal justice', 'Administration', 'Crime', 'Cross-cultural studies', 'Colonies', 'International law', 'History']"
1371,4654285,Murder among the mighty,Jay Robert Nash,,Crime,"['Rich people', 'Murder', 'Accessible book', 'Celebrities', 'Crime', 'Murder victims', 'Case studies', 'Protected DAISY', 'Murderers']"
1372,1146125,Crime control in America,John L. Worrall,,Crime,"['Administration of Criminal justice', 'Government policy', 'Law enforcement', 'Crime prevention', 'Crime', 'Criminology']"
1373,8993906,Criminological theory,Stephen G. Tibbetts,,Crime,"['Crime', 'Criminology']"
1374,1925973,Wyatt Earp,Stuart N. Lake,,Crime,"['Criminals', 'Frontier and pioneer life', 'United States marshals', 'Crime and criminals', 'Crime', 'Peace officers', 'Biography', 'Criminology']"
1375,6292498,The bad man of the West,George David Hendricks,,Crime,"['Outlaws', 'Crime', 'Crime and criminals', 'Frontier and pioneer life', 'Internet Archive Wishlist']"
1376,None,The anti-society,Kellow Chesney,,Crime,"['Moral conditions', 'Crime and criminals', 'Crime']"
1377,382050,"Crime and society in England, 1750-1900",Clive Emsley,,Crime,"['England', 'Accessible book', 'Crime', 'Protected DAISY', '19th century', 'History']"
1378,5928920,The seven deadly sinnes of London,Thomas Dekker,,Crime,"['Social life and customs', 'Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Early works to 1800']"
1379,None,Fabian of the Yard,Robert Fabian,,Crime,"['Great Britain. Metropolitan Police Office. Criminal Investigation Dept', 'Criminals', 'Crime and criminals', 'Crime', 'Great Britain', 'Great Britain. Metropolitan Police Office. Criminal Investigation Department']"
1380,312391,Six-guns and saddle leather,Ramon F. Adams,,Crime,"['Criminals', 'Bibliography', 'Frontier and pioneer life', 'Accessible book', 'Crime and criminals', 'Crime', 'Outlaws', 'Protected DAISY', 'History']"
1381,None,"Arrivederci amore, ciao",Massimo Carlotto,,Crime,"['Fiction', 'Detective and mystery stories', 'Crime']"
1382,5660530,A cowboy detective,"Siringo, Charles A.",,Crime,"['Private investigators', 'Frontier and pioneer life', 'Accessible book', 'Detectives', 'Crime', 'Biography', ""Pinkerton's National Detective Agency""]"
1383,2868330,"Belle Starr, ""the Bandit Queen,""",Burton Rascoe,,Crime,"['Criminals', 'Frontier and pioneer life', 'Crime and criminals', 'Brigands and robbers', 'Crime', 'Outlaws', 'Women outlaws', 'Biography', 'Criminology']"
1384,3995131,The Elizabethan underworld,Gāmini Salgādo,,Crime,"['Criminalite', 'Histoire', 'Protected DAISY', 'Transients and Migrants', 'Criminaliteit', 'Vagabonds', 'Crime andcriminals', 'Crime and criminals', 'Crime', 'Accessible book', 'Misdadigers', 'Unterwelt', 'Social conditions', 'Criminology', 'History', 'Rogues and vagabonds', 'Internet Archive Wishlist']"
1385,763337,The story of Scotland yard,Basil Thomson,,Crime,"['Police', 'Crime and criminals', 'Crime', 'Great Britain', 'Great Britain. Metropolitan Police Force', 'Great Britain. Metropolitan Police Office. Criminal Investigation Department']"
1386,1095353,Introduction to Forensic Psychology,Bruce A. Arrigo,,Crime,"['Forensic psychology', 'Methods', 'Jurisprudence', 'Forensic Psychiatry', 'Accessible book', 'Forensic psychiatry', 'Law enforcement', 'Crime', 'Protected DAISY', 'Psychology']"
1387,None,The banditti of the plains,A. S. Mercer,,Crime,"['Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Cattle trade', 'Protected DAISY', 'History']"
1388,8426380,Crime and delinquency,Martin R. Haskell,,Crime,"['Protected DAISY', 'Accessible book', 'Juvenile delinquency', 'Crime']"
1389,None,Frontier Justice,Wayne Gard,,Crime,"['Vigilance committees', 'Crime and criminals', 'The West', 'Crime', 'Protected DAISY', 'Accessible book', 'History']"
1390,2502123,Within The Law,Bayard Veiller,,Crime,"['Accessible book', 'crime', 'fiction']"
1391,614447,The encyclopedia of unsolved crimes,"Newton, Michael",,Crime,"['Homicide', 'Accessible book', 'Protected DAISY', 'Encyclopedias', 'Crime']"
1392,3856167,Crime and the American dream,Steven F. Messner,,Crime,"['Sociological aspects', 'Anomy', 'Social Science', 'USA', 'Sociological aspects of Crime', 'Kriminalität', 'Law / Criminal Procedure', 'Accessible book', 'Criminal Law', 'Crime', 'United States', 'American dream', 'Crime & criminology', 'Criminal Law - General', 'Culturele aspecten', 'Protected DAISY', 'Criminaliteit', 'Sociology', 'Social structure', 'Criminology']"
1393,None,The fever tree and other stories,Ruth Rendell,,Crime,"['Social life and customs', 'Criminals', 'Accessible book', 'English Detective and mystery stories', 'Fiction', 'Detective and mystery stories', 'Protected DAISY', 'Crime', 'Detective and mystery stories, English']"
1394,5434125,City of quartz,Mike Davis,,Crime,"['Politics and government', 'Inner cities', 'Accessible book', 'Crime', 'Real estate development', 'Protected DAISY', 'Social conditions', 'History']"
1395,244694,Nicky Deuce,Steven R. Schirripa,,Crime,"['Identity (Philosophical concept)', 'Detective and mystery stories', 'Wealth', 'Uncles', 'Juvenile fiction', 'Bullies', 'Family life', 'Grandmothers', 'Fiction', 'Accessible book', 'Italian Americans', 'Vacations', 'Protected DAISY', 'Crime', 'Italian-Americans', 'Identity']"
1396,6801392,Lazarus and the Hurricane,Sam Chaiton,,Crime,"['Judicial error', 'Trials, litigation', 'Trials (Murder)', 'Accessible book', 'False imprisonment', 'Crime', 'Case studies', 'African American teenagers', 'Capital punishment', 'Protected DAISY', 'African American boxers', 'Murder', 'Biography']"
1397,115374,The thieves' opera,Lucy Moore,,Crime,"['Criminals', 'Accessible book', 'Criminaliteit', 'Protected DAISY', 'Crime', 'Biography', 'History']"
1398,1211547,Cultural Criminology and the Carnival of Crime,Mike Presdee,,Crime,"['Sociological aspects', 'Subculture', 'Social aspects', 'Accessible book', 'Protected DAISY', 'Crime', 'Pleasure', 'Deviant behavior', 'Criminology']"
1399,9008627,"Women, crime, and criminology",Carol Smart,,Crime,"['Frauenkriminalita\x98t', 'Feminist theory', 'Prisoners', 'Crime', 'United States', 'Vrouwen', 'Great Britain', 'Protected DAISY', 'Criminaliteit', 'Criminelles', 'Criminology', 'Accessible book', 'Female offenders', 'Women']"
1400,1509511,Crime and violence in Latin America,Joseph S. Tulchin,,Crime,"['Administration of Criminal justice', 'Government policy', 'Accessible book', 'Violence', 'Crime prevention', 'Crime', 'Case studies', 'Protected DAISY', 'Prevention']"
1401,1075360,Corrections,Michael Welch,,Crime,"['Prisons', 'Prisoners', 'Crime', 'Protected DAISY', 'Corrections', 'Accessible book']"
1402,1443876,The Japanese Police System Today,L. Craig Parker,,Crime,"['Administration of Criminal justice', 'Police', 'Police-community relations', 'Accessible book', 'Crime prevention', 'Crime', 'Protected DAISY']"
1403,1407191,Uncle Jack,Tony Williams,,Crime,"['Jewish Women', 'Homicide', 'History', 'Serial murderers', 'Freemasons', 'True crime', 'Accessible book', 'United Kingdom, Great Britain', 'Crime', 'Mormons', 'Serial murder investigation', 'Jack the Ripper', 'Protected DAISY', 'Whitechapel murders', 'General Medical Council', 'Internet Archive Wishlist']"
